order_id,customer_id,order_date,product,category,price,quantity,total_amount,is_quantity_invalid
129,C017,2025-11-29,Necklace,Accessories,1734.57453651692,5,8672.8726825846,False
130,C050,2025-03-11,Computer,Electronics,4656.741706343496,3,13970.225119030489,False
131,C097,2025-10-12,Bed,Furniture,5558.623615518255,3,-16675.870846554764,False
132,C084,2025-03-20,Sofa,Furniture,8591.095837392495,0,0.0,True
133,C033,2026-02-01,Ring,Accessories,9261.39402770918,3,27784.18208312754,False
134,C016,2025-12-16,KeyBoard,Electronics,,3,,False
135,C060,2026-01-02,Necklace,Accessories,1373.0310787598705,2,2746.062157519741,False
136,C041,2025-11-02,Computer,Electronics,5077.70288790757,2,10155.40577581514,False
137,C002,2026-01-07,KeyBoard,Electronics,7602.054839161749,5,38010.27419580875,False
138,C005,2025-02-28,KeyBoard,Electronics,1506.6789779879846,5,7533.394889939923,False
139,C033,2025-06-19,Necklace,Accessories,6888.987034841013,1,6888.987034841013,False
140,C019,2025-05-13,Notebook,Office,1003.5165355326226,4,4014.0661421304903,False
141,C070,2026-01-20,Ring,Accessories,5493.002267107557,0,0.0,True
142,C044,2025-03-02,Notebook,Office,6271.802545471962,1,6271.802545471962,False
143,C093,2025-04-01,Computer,Electronics,9581.445687649917,1,9581.445687649917,False
144,C013,2026-02-20,Sofa,Furniture,5886.1501549599,0,0.0,True
145,C082,2026-01-12,Sofa,Furniture,2511.7343966525477,5,12558.671983262739,False
146,C090,2025-10-27,Bed,Furniture,6189.743453500615,5,30948.717267503074,False
147,C059,2025-07-01,Sofa,Furniture,9265.880575184006,3,27797.64172555202,False
148,C016,2025-09-28,Sofa,Furniture,9504.981393712744,2,19009.962787425487,False
149,C092,2025-08-10,Bed,Furniture,4848.862901967658,5,24244.314509838292,False
150,C070,2026-01-08,Necklace,Accessories,2060.3717266154295,1,2060.3717266154295,False
151,C018,2026-02-14,Vacuum,Electronics,3236.079244650197,2,6472.158489300394,False
152,C031,2025-11-18,Notebook,Office,5247.87122050272,4,20991.48488201088,False
153,C025,2026-01-30,Mouse,Electronics,261.53995475593973,0,0.0,True
154,C059,2025-12-12,Necklace,Accessories,2026.5821949616009,3,6079.746584884802,False
155,C021,2025-07-28,KeyBoard,Electronics,,4,,False
156,C029,2025-05-18,Necklace,Accessories,4500.344652333865,2,9000.68930466773,False
157,C084,2025-05-01,Mouse,Electronics,2559.8382868270523,1,2559.8382868270523,False
158,C041,2025-09-20,Vacuum,Electronics,2923.1711032152507,0,0.0,True
159,C096,2025-08-28,Computer,Electronics,7734.419164637051,5,38672.09582318526,False
160,C042,2025-09-10,Computer,Electronics,1467.347327045563,3,4402.041981136688,False
161,C045,2025-06-03,Sofa,Furniture,4477.900675567804,4,17911.602702271215,False
162,C033,2025-05-07,Notebook,Office,9539.518862113564,4,38158.075448454256,False
163,C092,2025-11-24,Bed,Furniture,6790.63064184505,5,33953.15320922525,False
164,C095,2025-08-26,Bed,Furniture,4486.558780704559,2,8973.117561409117,False
165,C014,2025-03-21,Computer,Electronics,7440.817630546755,1,7440.817630546755,False
166,C059,2025-09-30,KeyBoard,Electronics,962.2687458297564,4,3849.0749833190257,False
167,C084,2025-05-08,KeyBoard,Electronics,3825.922711348121,1,3825.922711348121,False
168,C005,2026-02-05,Mouse,Electronics,1320.0315942459433,5,6600.157971229717,False
169,C018,2025-04-15,Vacuum,Electronics,,5,,False
170,C082,2025-11-22,Notebook,Office,7830.042693541666,0,0.0,True
171,C092,2025-04-23,Computer,Electronics,9215.155468611654,0,0.0,True
172,C099,2026-01-30,Mouse,Electronics,7810.3213159633815,2,15620.642631926763,False
173,C095,2025-06-26,Necklace,Accessories,7541.180178702244,1,7541.180178702244,False
174,C095,2025-12-07,KeyBoard,Electronics,2218.697943328011,2,4437.395886656022,False
175,C064,2026-02-02,Notebook,Office,8540.0975202688,1,8540.0975202688,False
176,C093,2025-03-16,Computer,Electronics,7989.850832187474,1,7989.850832187474,False
177,C074,2025-04-08,Bed,Furniture,6992.122849145236,5,34960.61424572618,False
178,C086,2025-06-16,Mouse,Electronics,8705.435179404183,4,34821.74071761673,False
179,C100,2026-01-18,KeyBoard,Electronics,1491.6283013687544,5,7458.141506843772,False
180,C068,2025-04-11,Notebook,Office,8449.504564849525,4,33798.0182593981,False
181,C077,2025-03-27,Computer,Electronics,4929.354840650522,3,14788.064521951568,False
182,C015,2025-03-16,KeyBoard,Electronics,4778.972825358489,1,4778.972825358489,False
183,C033,2026-01-31,Sofa,Furniture,4832.375408232494,2,9664.750816464988,False
184,C076,2026-02-12,Notebook,Office,1758.7939553651215,4,7035.175821460486,False
185,C048,2025-05-07,Sofa,Furniture,4920.561561368555,4,19682.24624547422,False
186,C081,2025-10-18,Computer,Electronics,4048.926134802703,5,20244.630674013515,False
187,C062,2025-09-29,Computer,Electronics,5185.343963109981,4,20741.375852439924,False
188,C063,2025-12-08,Notebook,Office,3227.307228374203,2,6454.614456748406,False
189,C022,2025-12-26,Mouse,Electronics,2823.8283367138242,3,8471.485010141472,False
190,C046,2025-11-24,Necklace,Accessories,911.7090069733057,2,1823.4180139466114,False
191,C029,2025-11-29,Sofa,Furniture,4342.746201202823,1,4342.746201202823,False
192,C079,2025-11-04,Necklace,Accessories,1974.8403552847756,5,9874.201776423877,False
193,C071,2025-04-20,Ring,Accessories,3155.1235670651845,4,12620.494268260738,False
194,C040,2026-01-26,Necklace,Accessories,1441.7152237551093,5,7208.576118775546,False
195,C068,2026-01-27,Necklace,Accessories,4959.409919710067,5,24797.049598550333,False
196,C077,2025-09-07,Bed,Furniture,2495.0909590051724,5,12475.454795025862,False
197,C071,2025-04-20,Ring,Accessories,2326.817336711659,0,0.0,True
198,C051,2025-12-15,Ring,Accessories,9691.895015301043,1,9691.895015301043,False
199,C063,2025-05-01,KeyBoard,Electronics,4212.404282812153,2,8424.808565624306,False
200,C011,2025-08-31,Bed,Furniture,8363.022151939495,4,33452.08860775798,False
201,C054,2025-04-23,Notebook,Office,193.45255061555824,5,967.2627530777912,False
202,C012,2026-01-24,Mouse,Electronics,5308.643998337413,1,5308.643998337413,False
203,C021,2025-11-08,Notebook,Office,6864.996394754991,3,20594.989184264974,False
204,C022,2025-03-19,Vacuum,Electronics,2745.904466229383,1,-2745.904466229383,False
205,C077,2025-08-09,KeyBoard,Electronics,7762.983232114219,2,15525.966464228439,False
206,C097,2025-07-16,Notebook,Office,5107.844581065443,1,5107.844581065443,False
207,C085,2025-03-13,Sofa,Furniture,9101.297754043864,5,45506.48877021932,False
208,C095,2025-09-07,Notebook,Office,,3,,False
209,C054,2025-03-23,Mouse,Electronics,1917.720789240076,2,3835.441578480152,False
210,C078,2026-01-20,Vacuum,Electronics,7808.016372753613,1,7808.016372753613,False
211,C072,2025-05-13,Bed,Furniture,2902.6156544205214,4,11610.462617682086,False
212,C001,2025-06-27,Notebook,Office,2414.502813401536,1,2414.502813401536,False
213,C080,2025-11-25,Ring,Accessories,,5,,False
214,C054,2026-01-27,Bed,Furniture,1781.5452994492703,3,5344.635898347811,False
215,C037,2026-01-24,Necklace,Accessories,1282.3609011749809,1,1282.3609011749809,False
216,C002,2025-04-04,Mouse,Electronics,5812.473243555324,3,17437.419730665973,False
217,C013,2026-02-24,Computer,Electronics,1528.1141398989137,5,7640.5706994945685,False
218,C015,2025-10-14,Computer,Electronics,6842.148902953919,2,13684.297805907838,False
219,C056,2025-06-07,Bed,Furniture,2944.841153406478,1,2944.841153406478,False
220,C051,2025-12-16,Sofa,Furniture,9345.257852545938,0,0.0,True
221,C091,2025-12-05,Bed,Furniture,7568.158412005749,5,-37840.79206002875,False
222,C047,2025-05-29,Necklace,Accessories,4812.851702119905,1,4812.851702119905,False
223,C048,2025-09-15,Sofa,Furniture,832.6771200645438,2,1665.3542401290877,False
224,C065,2025-04-18,Vacuum,Electronics,7546.226258547543,5,37731.131292737715,False
225,C005,2025-03-09,KeyBoard,Electronics,2095.3079719252037,2,4190.615943850407,False
226,C075,2025-03-23,Mouse,Electronics,8401.730494491057,4,33606.92197796423,False
227,C034,2026-02-11,Vacuum,Electronics,3261.9879554818017,5,16309.939777409008,False
228,C017,2026-01-20,Sofa,Furniture,8838.868271353253,2,17677.736542706505,False
229,C089,2025-09-05,Computer,Electronics,5407.1537097019445,5,27035.768548509724,False
230,C097,2025-06-01,Notebook,Office,905.0792749447398,1,905.0792749447398,False
231,C031,2025-06-09,Sofa,Furniture,4588.622829346169,5,22943.114146730844,False
232,C027,2025-08-02,Computer,Electronics,5695.0551938950775,2,11390.110387790155,False
233,C069,2025-08-14,Sofa,Furniture,3770.1242613735594,3,11310.372784120678,False
234,C053,2025-04-26,Vacuum,Electronics,4671.567546624627,4,-18686.270186498507,False
235,C029,2025-07-21,Notebook,Office,3918.050489330455,4,15672.20195732182,False
236,C012,2025-04-01,Sofa,Furniture,7691.0329696787885,1,7691.0329696787885,False
237,C007,2025-06-10,Notebook,Office,9871.789778128361,2,19743.579556256722,False
238,C042,2025-09-11,Computer,Electronics,52.36158566562331,4,209.44634266249324,False
239,C029,2025-10-02,Vacuum,Electronics,8091.298696310033,3,24273.896088930098,False
240,C070,2025-04-26,Bed,Furniture,9288.915953426784,0,0.0,True
241,C052,2025-07-01,Bed,Furniture,7671.889889298846,0,0.0,True
242,C060,2025-04-30,Mouse,Electronics,7143.146086965661,2,14286.292173931322,False
243,C079,2025-04-04,Necklace,Accessories,9988.156744906451,1,9988.156744906451,False
244,C034,2025-10-08,Bed,Furniture,8305.717939201159,5,41528.589696005794,False
245,C044,2025-11-10,Mouse,Electronics,8484.991563233732,2,16969.983126467465,False
246,C097,2025-10-09,Ring,Accessories,8055.6825306058245,4,32222.730122423298,False
247,C017,2025-11-18,Ring,Accessories,5714.306334734302,5,28571.53167367151,False
248,C001,2025-03-31,Computer,Electronics,2782.0742595794486,5,13910.371297897243,False
249,C017,2025-05-24,KeyBoard,Electronics,623.8004223046505,4,2495.201689218602,False
250,C090,2025-12-25,Ring,Accessories,5521.446111604586,4,22085.784446418344,False
251,C079,2025-06-07,Necklace,Accessories,1086.6031325698893,0,0.0,True
252,C078,2025-05-04,Computer,Electronics,6978.688977650002,4,27914.755910600008,False
253,C077,2025-12-20,Vacuum,Electronics,4070.5289571570434,4,16282.115828628173,False
254,C077,2026-01-05,Ring,Accessories,1338.8560066690145,0,0.0,True
255,C075,2025-12-12,Sofa,Furniture,8072.641260749917,2,16145.282521499834,False
256,C001,2025-03-01,Bed,Furniture,4537.172595402244,3,13611.517786206732,False
257,C043,2025-03-07,Ring,Accessories,5129.798695264462,0,0.0,True
258,C035,2025-08-05,Sofa,Furniture,2968.618782612266,2,5937.237565224532,False
259,C072,2025-07-11,Ring,Accessories,2186.818451877516,4,8747.273807510064,False
260,C058,2025-12-30,Mouse,Electronics,2990.5911214987245,5,14952.955607493623,False
261,C018,2025-10-27,Sofa,Furniture,9877.315630881463,2,19754.631261762926,False
262,C044,2025-10-16,Mouse,Electronics,9114.91974334924,1,9114.91974334924,False
263,C094,2025-09-10,Necklace,Accessories,9908.14520102941,1,9908.14520102941,False
264,C023,2025-09-10,Ring,Accessories,872.4868137543612,5,4362.434068771806,False
265,C048,2025-04-10,Ring,Accessories,9117.915973974985,5,45589.57986987493,False
266,C068,2026-01-16,KeyBoard,Electronics,7484.075888473017,0,0.0,True
267,C025,2025-05-14,Computer,Electronics,7854.988208081548,1,7854.988208081548,False
268,C066,2025-08-17,Necklace,Accessories,7549.894631881504,2,15099.789263763008,False
269,C014,2025-11-27,Necklace,Accessories,2855.54249734051,1,2855.54249734051,False
270,C026,2025-05-17,Notebook,Office,3261.1302834260437,1,3261.1302834260437,False
271,C011,2025-06-19,Notebook,Office,9178.567787513495,3,27535.703362540487,False
272,C050,2025-03-28,Notebook,Office,3923.241624014264,2,7846.483248028528,False
273,C037,2025-12-23,Notebook,Office,2642.398655497113,5,13211.993277485564,False
274,C088,2026-02-23,Sofa,Furniture,5276.568215772118,0,0.0,True
275,C084,2026-01-15,KeyBoard,Electronics,2715.9869507240865,1,2715.9869507240865,False
276,C038,2025-04-24,Ring,Accessories,7006.377196290843,3,21019.13158887253,False
277,C010,2025-06-06,KeyBoard,Electronics,4509.984727627611,1,4509.984727627611,False
278,C017,2025-10-14,Notebook,Office,3952.118601616127,2,7904.237203232254,False
279,C019,2025-10-30,Sofa,Furniture,4125.327776759128,0,0.0,True
280,C013,2025-08-29,Mouse,Electronics,5911.599922207608,1,5911.599922207608,False
281,C019,2026-02-16,KeyBoard,Electronics,2331.9998294364814,2,4663.999658872963,False
282,C015,2025-08-25,Sofa,Furniture,4425.881867959532,1,4425.881867959532,False
283,C036,2025-04-10,Ring,Accessories,2582.2236200184343,3,7746.670860055303,False
284,C030,2025-12-14,Necklace,Accessories,592.7408318020169,3,1778.2224954060507,False
285,C032,2026-01-06,Mouse,Electronics,235.6504084986749,1,235.6504084986749,False
286,C039,2025-03-03,Computer,Electronics,2325.6105909835,4,9302.442363934,False
287,C031,2025-12-23,Computer,Electronics,1269.587157982999,5,6347.935789914995,False
288,C037,2026-01-03,Ring,Accessories,815.9921330627851,2,1631.9842661255702,False
289,C055,2025-09-27,Computer,Electronics,4416.94936310866,3,13250.84808932598,False
290,C016,2025-09-28,Vacuum,Electronics,9213.083437474752,4,36852.33374989901,False
291,C043,2025-08-27,Computer,Electronics,9260.945548515689,5,46304.72774257844,False
292,C004,2025-05-31,Ring,Accessories,1777.7144544244786,2,3555.4289088489572,False
293,C021,2025-11-14,Mouse,Electronics,2635.733435047819,5,13178.667175239096,False
294,C065,2025-11-29,Notebook,Office,215.36943537963444,2,430.7388707592689,False
295,C041,2025-04-25,Ring,Accessories,639.7473510879377,2,1279.4947021758753,False
296,C091,2025-07-02,KeyBoard,Electronics,3920.396364200498,0,0.0,True
297,C047,2025-06-29,Vacuum,Electronics,5188.459127923816,4,20753.836511695263,False
298,C062,2025-05-23,KeyBoard,Electronics,2991.6085188536,4,11966.4340754144,False
299,C077,2025-06-30,Notebook,Office,4340.747949147211,2,8681.495898294423,False
300,C089,2025-02-28,Mouse,Electronics,9430.412802581719,1,9430.412802581719,False
301,C078,2026-01-10,Mouse,Electronics,8243.922582436104,5,41219.61291218052,False
302,C029,2025-10-31,KeyBoard,Electronics,6177.268607435457,2,12354.537214870914,False
303,C029,2026-01-12,Bed,Furniture,9834.289871990155,5,49171.44935995078,False
304,C035,2025-09-26,Bed,Furniture,1574.9890221801054,4,6299.956088720422,False
305,C043,2025-11-19,Sofa,Furniture,4227.352919690278,3,12682.058759070835,False
306,C078,2025-09-20,Mouse,Electronics,6564.817681900927,4,26259.270727603707,False
307,C013,2025-12-15,Necklace,Accessories,1088.3176876263224,1,1088.3176876263224,False
308,C053,2025-08-29,Bed,Furniture,4915.323149834348,2,9830.646299668697,False
309,C058,2025-03-04,Mouse,Electronics,2537.834243246368,1,2537.834243246368,False
310,C045,2025-07-26,Mouse,Electronics,7225.581838375598,2,14451.163676751195,False
311,C097,2025-06-03,Ring,Accessories,9758.554458588,3,29275.663375764,False
312,C053,2025-03-06,Vacuum,Electronics,6472.746594821436,1,6472.746594821436,False
313,C082,2025-05-10,Necklace,Accessories,4637.915971811944,2,9275.831943623887,False
314,C005,2025-09-20,Ring,Accessories,9880.683854883517,0,0.0,True
315,C026,2025-03-16,Sofa,Furniture,2103.972173421474,5,10519.86086710737,False
316,C071,2026-02-03,Necklace,Accessories,2072.824391733794,2,4145.648783467588,False
317,C002,2025-12-18,Mouse,Electronics,9969.813153701736,4,39879.252614806945,False
318,C006,2025-06-29,Sofa,Furniture,7008.418847885669,1,7008.418847885669,False
319,C024,2025-05-10,Mouse,Electronics,9470.43441828609,3,28411.30325485827,False
320,C049,2025-09-23,Vacuum,Electronics,713.1284431656852,1,713.1284431656852,False
321,C019,2025-09-19,Notebook,Office,2358.1906236092,5,11790.953118046,False
322,C065,2025-10-08,Ring,Accessories,1301.9158655868728,5,6509.579327934363,False
323,C037,2025-07-13,Computer,Electronics,3233.705770112433,2,6467.411540224866,False
324,C057,2025-05-26,Vacuum,Electronics,8815.684333818173,4,35262.73733527269,False
325,C021,2025-12-11,Computer,Electronics,4604.592663592407,3,13813.77799077722,False
326,C087,2025-11-13,Necklace,Accessories,328.1066949437739,2,656.2133898875478,False
327,C098,2025-03-26,Ring,Accessories,4327.299231220172,1,4327.299231220172,False
328,C024,2025-04-06,Necklace,Accessories,545.8509531223755,1,545.8509531223755,False
329,C002,2025-11-18,KeyBoard,Electronics,4830.222498604618,1,4830.222498604618,False
330,C075,2025-11-18,Ring,Accessories,8651.102322213934,1,8651.102322213934,False
331,C044,2026-02-23,Notebook,Office,1361.6528107101867,1,1361.6528107101867,False
332,C047,2025-04-13,Computer,Electronics,9768.013147678752,3,29304.039443036258,False
333,C068,2025-09-22,Vacuum,Electronics,1861.1183701907823,3,5583.355110572347,False
334,C062,2025-05-12,Vacuum,Electronics,2854.918619184636,5,14274.593095923181,False
335,C037,2025-07-24,Necklace,Accessories,1297.1772876237123,3,3891.531862871137,False
336,C027,2025-07-18,Vacuum,Electronics,7372.772921252774,3,22118.31876375832,False
337,C012,2025-06-25,Vacuum,Electronics,5189.959088437772,2,10379.918176875544,False
