order_id,customer_id,order_date,product,category,price,quantity,total_amount,is_quantity_invalid
73,C013,2025-08-27,Bed,Furniture,1229.0329856195247,1,1229.0329856195247,False
74,C096,2025-06-28,Mouse,Electronics,6396.469563729163,1,6396.469563729163,False
75,C039,2025-09-11,Computer,Electronics,6016.044067360946,5,30080.220336804734,False
76,C006,2025-11-06,Sofa,Furniture,,2,,False
77,C012,2026-02-04,Computer,Electronics,8565.669744009394,5,42828.34872004697,False
78,C081,2025-12-25,Sofa,Furniture,,2,,False
79,C033,2025-07-11,Ring,Accessories,,1,,False
80,C082,2025-12-21,KeyBoard,Electronics,9570.44682084237,1,-9570.44682084237,False
81,C059,2025-11-22,Sofa,Furniture,8791.382406126862,2,17582.764812253725,False
82,C049,2025-10-11,Vacuum,Electronics,3355.430054621049,0,0.0,True
83,C023,2025-06-11,Vacuum,Electronics,2130.612509083824,2,4261.225018167648,False
84,C042,2026-01-22,Mouse,Electronics,,5,,False
85,C066,2025-08-19,Necklace,Accessories,5586.746324340501,1,5586.746324340501,False
86,C023,2025-06-30,Vacuum,Electronics,7926.643970213257,5,39633.219851066286,False
87,C013,2025-10-04,KeyBoard,Electronics,5525.604794342184,4,22102.419177368734,False
88,C078,2025-04-14,Ring,Accessories,7638.6153779371425,2,15277.230755874285,False
89,C088,2026-01-06,Computer,Electronics,9312.487763579613,4,37249.95105431845,False
90,C100,2025-03-07,Notebook,Office,7386.035185456456,2,14772.070370912912,False
91,C004,2025-10-12,Bed,Furniture,8569.742261360365,4,34278.96904544146,False
92,C015,2025-11-03,Vacuum,Electronics,3436.537749961737,0,0.0,True
93,C044,2025-06-27,KeyBoard,Electronics,9535.29386101264,1,9535.29386101264,False
94,C019,2026-01-29,Sofa,Furniture,2211.3293322809745,5,11056.646661404873,False
95,C076,2026-02-17,Necklace,Accessories,9354.9111339462,3,28064.7334018386,False
96,C042,2026-01-31,Notebook,Office,583.4230769175774,1,583.4230769175774,False
97,C002,2026-02-02,Sofa,Furniture,5699.650515076413,5,28498.252575382066,False
98,C040,2025-10-28,Ring,Accessories,6803.843203035577,0,0.0,True
99,C017,2025-11-11,KeyBoard,Electronics,7527.358401183096,3,22582.075203549288,False
100,C065,2025-07-15,Sofa,Furniture,718.6275215905378,4,2874.510086362151,False
101,C073,2025-08-12,Sofa,Furniture,6077.915733675223,3,-18233.747201025668,False
102,C026,2025-05-09,Vacuum,Electronics,6513.068887330326,4,26052.275549321304,False
103,C063,2025-04-10,Computer,Electronics,7292.8366528517845,5,36464.18326425892,False
104,C038,2025-03-25,Computer,Electronics,1628.4031953485144,3,4885.209586045543,False
105,C043,2026-01-07,Notebook,Office,8398.276515202078,1,8398.276515202078,False
106,C091,2025-04-27,KeyBoard,Electronics,6004.579509885992,0,0.0,True
107,C068,2025-11-03,Computer,Electronics,9105.868236718312,1,9105.868236718312,False
108,C066,2025-04-05,Sofa,Furniture,8084.322659427032,3,24252.967978281096,False
109,C060,2025-06-10,Bed,Furniture,8327.649380983268,4,33310.59752393307,False
110,C054,2025-07-17,Notebook,Office,3134.5795362676495,3,9403.738608802949,False
111,C048,2025-07-10,Sofa,Furniture,2855.753503810383,3,8567.260511431148,False
112,C055,2026-02-20,Bed,Furniture,2913.745258181394,1,2913.745258181394,False
113,C021,2025-09-06,Mouse,Electronics,5235.813138884047,5,26179.065694420235,False
114,C084,2025-08-08,Vacuum,Electronics,1257.713961890345,2,2515.42792378069,False
115,C082,2025-11-09,Mouse,Electronics,2439.055644116565,4,9756.22257646626,False
116,C082,2025-08-28,Bed,Furniture,172.83093762165265,1,172.83093762165265,False
117,C091,2025-08-14,Ring,Accessories,4218.47524768774,3,12655.42574306322,False
118,C062,2025-07-18,Computer,Electronics,1552.232794643543,4,6208.931178574172,False
119,C008,2025-07-02,Notebook,Office,1154.3429119711877,1,1154.3429119711877,False
120,C006,2026-02-05,Necklace,Accessories,6522.202133663144,3,19566.606400989433,False
121,C084,2025-05-15,Sofa,Furniture,3949.0568531770723,0,0.0,True
122,C041,2025-05-23,Mouse,Electronics,3206.0801375533183,1,3206.0801375533183,False
123,C014,2025-08-02,Necklace,Accessories,7924.699417803971,5,39623.49708901986,False
124,C013,2025-08-13,Bed,Furniture,2738.695148508223,5,13693.475742541115,False
125,C066,2025-05-29,Computer,Electronics,2016.7543160462908,3,6050.262948138872,False
126,C063,2026-02-22,KeyBoard,Electronics,4529.308986589241,4,18117.235946356963,False
127,C066,2025-06-12,KeyBoard,Electronics,6257.6855289185505,1,6257.6855289185505,False
128,C058,2026-02-22,Ring,Accessories,8632.312055232705,2,17264.62411046541,False
129,C039,2025-03-21,Bed,Furniture,2682.502472069477,5,13412.512360347384,False
130,C071,2025-10-22,Bed,Furniture,2809.1390012467696,2,5618.278002493539,False
131,C094,2025-09-15,Vacuum,Electronics,1426.1282032572897,5,7130.641016286449,False
132,C048,2025-11-26,Ring,Accessories,,4,,False
133,C016,2025-04-09,Vacuum,Electronics,4260.4875739869085,3,12781.462721960725,False
134,C002,2025-05-07,Necklace,Accessories,6347.5587371691545,3,19042.676211507463,False
135,C035,2025-09-11,Notebook,Office,2408.394382041186,0,0.0,True
136,C003,2025-09-12,Ring,Accessories,2205.0744569504254,3,6615.223370851276,False
137,C086,2025-11-17,Vacuum,Electronics,1103.9504462887337,2,2207.9008925774674,False
138,C057,2026-01-17,Mouse,Electronics,2710.5236810926326,4,10842.09472437053,False
139,C012,2025-07-05,Necklace,Accessories,1740.8541072231494,2,3481.708214446299,False
140,C065,2025-03-26,Sofa,Furniture,2904.5970562568523,2,5809.194112513705,False
141,C081,2025-03-09,Mouse,Electronics,1836.5384147965688,5,9182.692073982844,False
142,C015,2025-04-19,Notebook,Office,7627.806274149052,2,15255.612548298104,False
143,C021,2025-03-12,Notebook,Office,5829.671316585742,3,17489.013949757224,False
144,C003,2026-01-01,Computer,Electronics,1657.2058092890768,3,4971.617427867231,False
145,C093,2025-03-01,Necklace,Accessories,9158.106561209537,3,27474.31968362861,False
146,C057,2025-07-10,Bed,Furniture,1844.9395095212144,0,0.0,True
147,C068,2025-08-31,Necklace,Accessories,5071.125586003508,5,25355.62793001754,False
148,C083,2025-08-22,Sofa,Furniture,1289.2988403558336,4,5157.195361423334,False
149,C011,2025-09-03,Mouse,Electronics,8978.517722143999,3,26935.553166431997,False
150,C065,2026-01-02,KeyBoard,Electronics,3977.101024398551,3,11931.303073195653,False
151,C095,2025-06-02,Bed,Furniture,4615.54439674874,5,23077.7219837437,False
152,C073,2025-04-27,Bed,Furniture,4310.9540325301805,4,17243.816130120722,False
153,C049,2026-02-02,Vacuum,Electronics,953.9865863841602,5,4769.932931920801,False
154,C012,2026-02-08,Bed,Furniture,9147.091280003544,3,27441.273840010632,False
155,C062,2025-11-19,Vacuum,Electronics,8829.963271692704,0,0.0,True
156,C044,2025-04-01,KeyBoard,Electronics,8049.327579584279,3,24147.98273875284,False
157,C030,2026-01-25,Notebook,Office,1004.2461234575788,1,1004.2461234575788,False
158,C019,2025-12-19,Computer,Electronics,9717.998388880387,1,9717.998388880387,False
159,C064,2025-05-11,Necklace,Accessories,2640.857252341101,4,10563.429009364403,False
160,C053,2025-04-28,Sofa,Furniture,8682.796600802214,0,0.0,True
161,C075,2025-07-09,Mouse,Electronics,1634.0116347032658,2,3268.0232694065317,False
162,C077,2025-08-08,Ring,Accessories,727.0626944969499,1,727.0626944969499,False
163,C074,2025-09-22,Sofa,Furniture,2002.896527619943,1,2002.896527619943,False
164,C075,2026-01-09,Computer,Electronics,3608.198778813174,4,14432.795115252697,False
165,C035,2025-05-12,Notebook,Office,5998.370036236592,3,17995.110108709774,False
166,C050,2025-08-08,Ring,Accessories,9313.247635811187,2,18626.495271622374,False
167,C020,2025-12-13,Ring,Accessories,3907.8484587889225,4,15631.39383515569,False
168,C061,2025-09-08,Notebook,Office,9273.506549582038,3,27820.519648746114,False
169,C023,2026-01-16,Notebook,Office,4828.718330697432,5,-24143.59165348716,False
170,C004,2025-08-03,Mouse,Electronics,8322.279722293692,0,0.0,True
171,C027,2025-08-08,Mouse,Electronics,8577.114695870718,5,42885.57347935359,False
172,C017,2025-05-06,Vacuum,Electronics,7924.960829646847,4,31699.843318587387,False
173,C057,2026-01-27,Necklace,Accessories,8427.550795858931,4,33710.203183435726,False
174,C075,2025-03-13,Computer,Electronics,1916.2728965904437,0,0.0,True
175,C045,2025-04-15,Vacuum,Electronics,978.5913895738054,3,2935.774168721416,False
176,C002,2025-05-20,Computer,Electronics,3083.835299249241,3,9251.505897747724,False
177,C059,2025-06-19,Necklace,Accessories,5374.360610118051,0,0.0,True
178,C051,2025-06-16,Vacuum,Electronics,6021.778056739035,4,24087.11222695614,False
179,C057,2025-03-19,Sofa,Furniture,3470.196098163321,1,3470.196098163321,False
180,C013,2025-12-01,KeyBoard,Electronics,2583.5866586882435,0,0.0,True
181,C044,2025-10-31,Bed,Furniture,8837.113443338694,2,17674.22688667739,False
182,C030,2025-10-03,KeyBoard,Electronics,7015.742114742601,0,0.0,True
183,C022,2025-08-20,Ring,Accessories,5458.722015022969,3,16376.166045068905,False
184,C072,2025-11-20,Mouse,Electronics,6921.196896667967,2,13842.393793335934,False
185,C057,2025-12-28,Notebook,Office,3841.254324874129,2,7682.508649748258,False
186,C069,2026-02-06,Sofa,Furniture,793.4399420199111,0,0.0,True
187,C084,2025-07-12,Sofa,Furniture,8700.651069873447,4,34802.60427949379,False
188,C055,2025-10-28,Bed,Furniture,8648.498213491224,5,43242.491067456125,False
189,C078,2025-10-15,Bed,Furniture,8770.342807110519,5,43851.71403555259,False
190,C030,2025-06-23,Ring,Accessories,1557.3013721351222,3,4671.904116405367,False
191,C074,2025-05-26,Mouse,Electronics,2983.9062621377593,2,5967.812524275519,False
192,C036,2025-06-11,Mouse,Electronics,8892.897962099803,2,17785.795924199607,False
193,C038,2025-12-14,Notebook,Office,9583.783733189186,0,0.0,True
194,C049,2025-03-18,Vacuum,Electronics,207.78308309959206,3,623.3492492987762,False
195,C011,2025-09-17,Bed,Furniture,472.85008237489853,2,945.7001647497971,False
196,C023,2025-12-27,KeyBoard,Electronics,5050.458642125053,1,5050.458642125053,False
197,C025,2025-06-03,Sofa,Furniture,,3,,False
198,C090,2025-05-30,Mouse,Electronics,,3,,False
199,C057,2025-09-27,Mouse,Electronics,9387.261677167866,5,-46936.30838583933,False
200,C008,2025-07-07,Ring,Accessories,7667.531808696044,3,23002.595426088134,False
201,C088,2025-08-29,Mouse,Electronics,2128.514752652694,2,4257.029505305388,False
202,C026,2025-03-27,Sofa,Furniture,2272.335623062024,1,2272.335623062024,False
203,C022,2025-12-13,Ring,Accessories,117.31499584576085,5,586.5749792288043,False
204,C039,2025-06-16,Notebook,Office,7187.769633997293,3,21563.308901991877,False
205,C039,2025-12-17,Vacuum,Electronics,9027.208205014385,3,27081.624615043154,False
206,C099,2025-11-22,Computer,Electronics,2319.260453988796,0,0.0,True
207,C051,2025-08-27,Computer,Electronics,4862.000186469634,3,14586.000559408902,False
208,C078,2025-12-10,Mouse,Electronics,7199.816076558656,4,28799.264306234625,False
209,C095,2025-08-13,Mouse,Electronics,3574.1709472559883,4,14296.683789023953,False
210,C030,2025-08-02,Sofa,Furniture,7902.917003081579,4,31611.668012326318,False
211,C030,2025-10-04,Computer,Electronics,4038.251851783448,1,4038.251851783448,False
212,C094,2026-01-04,Necklace,Accessories,6031.499316561643,3,18094.49794968493,False
213,C080,2025-04-02,Necklace,Accessories,6894.5980403716485,5,-34472.99020185824,False
214,C023,2025-09-02,Necklace,Accessories,6836.273794215184,0,0.0,True
215,C016,2025-07-07,Bed,Furniture,1217.9746205449394,0,-0.0,True
216,C053,2025-07-27,Sofa,Furniture,8708.196074995976,4,34832.784299983905,False
217,C098,2025-05-02,Mouse,Electronics,9728.572356782503,1,9728.572356782503,False
218,C027,2025-07-07,Computer,Electronics,7298.1058474186375,1,7298.1058474186375,False
219,C044,2025-08-23,Necklace,Accessories,9505.002454445479,4,38020.009817781916,False
220,C095,2025-03-25,Ring,Accessories,8515.640050176104,1,8515.640050176104,False
221,C035,2025-08-20,Notebook,Office,9134.59986291015,3,27403.79958873045,False
222,C060,2026-02-16,Necklace,Accessories,3213.350986047219,3,-9640.052958141658,False
223,C009,2025-11-23,Notebook,Office,604.519263356138,4,2418.077053424552,False
224,C015,2025-11-07,KeyBoard,Electronics,2162.84738164452,5,10814.2369082226,False
225,C008,2026-02-21,Mouse,Electronics,2437.400544221388,2,4874.801088442776,False
226,C046,2025-08-07,KeyBoard,Electronics,,1,,False
227,C035,2025-11-29,Notebook,Office,2245.2937002285826,3,-6735.881100685748,False
228,C065,2025-12-01,Necklace,Accessories,4164.7661397761385,0,0.0,True
229,C078,2025-12-30,Mouse,Electronics,4318.261593653652,3,12954.784780960956,False
230,C017,2025-07-08,Necklace,Accessories,5560.189858785777,4,22240.759435143107,False
231,C075,2025-09-24,Mouse,Electronics,5699.241560016667,5,28496.207800083335,False
232,C067,2025-12-09,Computer,Electronics,3997.7836698854844,5,19988.918349427422,False
233,C009,2025-08-16,Computer,Electronics,9668.183605699169,3,29004.550817097508,False
234,C087,2025-09-03,KeyBoard,Electronics,2052.3917449938535,2,4104.783489987707,False
235,C057,2025-10-04,Computer,Electronics,,1,,False
236,C073,2025-12-05,Necklace,Accessories,8386.520014801652,3,25159.560044404956,False
237,C021,2025-10-07,Mouse,Electronics,6406.834170174929,3,19220.502510524784,False
238,C029,2025-03-14,Necklace,Accessories,2877.7944696152836,4,11511.177878461134,False
239,C025,2025-11-24,Ring,Accessories,3182.177351418226,0,0.0,True
240,C030,2025-10-23,Sofa,Furniture,9403.123820148177,2,18806.247640296355,False
241,C035,2025-09-17,Notebook,Office,3915.8874861367167,5,19579.43743068358,False
242,C067,2026-02-18,Vacuum,Electronics,1514.6457852999008,3,4543.937355899702,False
243,C017,2025-05-25,Ring,Accessories,8533.47102251308,4,34133.88409005232,False
244,C050,2025-08-19,KeyBoard,Electronics,8728.355355658032,5,43641.77677829016,False
245,C011,2025-12-02,Vacuum,Electronics,160.47153614888154,4,641.8861445955262,False
246,C065,2025-03-22,Bed,Furniture,5939.7077964015825,4,23758.83118560633,False
247,C092,2026-02-11,Necklace,Accessories,2251.999303082625,2,4503.99860616525,False
248,C068,2025-06-26,Computer,Electronics,,5,,False
249,C089,2025-10-22,Ring,Accessories,108.61303745980602,4,434.4521498392241,False
250,C070,2025-12-07,Computer,Electronics,,3,,False
251,C099,2025-10-29,Mouse,Electronics,7926.370847749429,2,15852.741695498858,False
252,C056,2025-08-03,Ring,Accessories,7432.534054784222,0,0.0,True
253,C051,2026-02-09,Vacuum,Electronics,1858.2033697010697,2,3716.4067394021395,False
254,C060,2025-04-08,Sofa,Furniture,5148.288038807816,4,20593.152155231262,False
255,C049,2025-04-07,Sofa,Furniture,4507.629697277495,2,9015.25939455499,False
256,C061,2025-06-24,Mouse,Electronics,1592.862318134832,1,1592.862318134832,False
257,C030,2025-05-13,KeyBoard,Electronics,2038.9815152413091,3,6116.944545723927,False
258,C040,2025-11-03,Ring,Accessories,804.6203933407387,1,804.6203933407387,False
259,C058,2025-12-26,Notebook,Office,3213.677468452914,5,16068.38734226457,False
260,C086,2025-04-26,Ring,Accessories,1149.3448566675102,2,2298.6897133350203,False
261,C015,2025-05-31,Vacuum,Electronics,9783.73025414957,5,48918.651270747854,False
262,C049,2026-02-24,KeyBoard,Electronics,4546.257347715817,3,13638.77204314745,False
263,C075,2025-09-28,Vacuum,Electronics,3237.2624087445784,1,3237.2624087445784,False
264,C043,2025-05-27,Sofa,Furniture,4360.330686023362,4,17441.32274409345,False
265,C054,2025-10-17,Sofa,Furniture,3136.884384666061,0,0.0,True
266,C053,2025-08-09,Vacuum,Electronics,5957.079290831526,2,11914.158581663052,False
267,C100,2025-10-19,Computer,Electronics,9053.07387379821,1,9053.07387379821,False
268,C069,2025-11-25,Bed,Furniture,2496.087856889213,3,-7488.263570667639,False
269,C069,2025-04-17,Computer,Electronics,6612.513778452675,3,19837.541335358026,False
270,C076,2025-09-23,Bed,Furniture,4361.319919180689,3,13083.959757542067,False
271,C028,2025-03-21,Vacuum,Electronics,,0,,True
272,C063,2025-06-21,Bed,Furniture,2111.029668587372,4,8444.118674349487,False
273,C032,2025-06-05,Mouse,Electronics,6078.700264463503,4,24314.801057854012,False
274,C055,2025-11-06,Necklace,Accessories,8561.902954163355,2,17123.80590832671,False
275,C002,2025-10-21,Ring,Accessories,6448.492735590287,1,6448.492735590287,False
276,C084,2025-12-23,Vacuum,Electronics,2807.291890345365,3,8421.875671036096,False
277,C075,2025-08-19,Necklace,Accessories,8808.669117596457,5,44043.34558798229,False
278,C046,2025-06-02,Vacuum,Electronics,6286.3107515059255,1,6286.3107515059255,False
279,C061,2025-05-19,Ring,Accessories,1764.2097040164786,3,5292.629112049435,False
280,C068,2025-12-28,KeyBoard,Electronics,857.4811880113863,4,3429.924752045545,False
281,C083,2025-09-09,Necklace,Accessories,3247.6354296507347,4,12990.541718602939,False
282,C089,2025-08-18,KeyBoard,Electronics,2088.6985050760973,4,8354.794020304389,False
283,C077,2025-10-11,Sofa,Furniture,5892.190640154286,3,17676.571920462855,False
284,C045,2025-05-20,Vacuum,Electronics,7764.683214969607,4,-31058.73285987843,False
285,C088,2025-06-28,Notebook,Office,,5,,False
286,C068,2025-06-11,Notebook,Office,7458.046826231238,1,7458.046826231238,False
287,C027,2025-07-04,Ring,Accessories,5304.033023237397,2,10608.066046474794,False
288,C044,2025-03-18,Notebook,Office,8337.993565830475,1,8337.993565830475,False
289,C023,2025-06-02,KeyBoard,Electronics,3217.952241810304,2,6435.904483620608,False
290,C099,2025-06-28,Mouse,Electronics,3309.747668426773,0,0.0,True
291,C068,2025-07-23,Notebook,Office,9917.110480680727,3,29751.33144204218,False
292,C005,2025-09-29,Bed,Furniture,6644.780004290671,5,33223.90002145336,False
293,C077,2025-09-29,KeyBoard,Electronics,6697.922459914171,1,6697.922459914171,False
294,C036,2025-03-07,Vacuum,Electronics,5626.1366002160175,5,28130.683001080088,False
295,C062,2026-01-01,Mouse,Electronics,1209.60474337898,2,2419.20948675796,False
296,C079,2025-12-10,Sofa,Furniture,5603.733737658238,0,0.0,True
297,C063,2026-01-27,Computer,Electronics,,2,,False
298,C020,2025-10-20,Ring,Accessories,3204.589376609425,5,16022.946883047125,False
299,C045,2025-11-14,Bed,Furniture,5284.773538979005,2,10569.54707795801,False
300,C069,2025-10-24,Bed,Furniture,3765.721050717449,1,3765.721050717449,False
301,C083,2025-11-30,KeyBoard,Electronics,1246.1989198150297,1,1246.1989198150297,False
302,C062,2025-11-13,Ring,Accessories,4646.9822137633655,1,4646.9822137633655,False
303,C040,2026-01-23,Bed,Furniture,1254.1396221252744,1,1254.1396221252744,False
304,C068,2025-06-21,Ring,Accessories,6191.084053658549,5,30955.420268292746,False
305,C063,2025-03-08,Sofa,Furniture,7196.267051145787,1,7196.267051145787,False
306,C053,2025-11-11,Computer,Electronics,3991.540878997231,0,0.0,True
307,C015,2025-05-28,Notebook,Office,1520.2813737223767,4,6081.125494889507,False
308,C092,2026-01-21,Notebook,Office,5910.201882473343,3,17730.60564742003,False
309,C092,2025-12-28,Mouse,Electronics,6271.352101330777,4,25085.40840532311,False
310,C026,2025-07-30,Mouse,Electronics,8695.909992440891,5,43479.54996220446,False
311,C084,2025-11-29,Vacuum,Electronics,6951.544012154911,4,27806.176048619644,False
312,C066,2026-02-24,Mouse,Electronics,3025.218535602164,3,-9075.655606806493,False
313,C079,2026-01-03,KeyBoard,Electronics,8623.487417172795,5,43117.437085863974,False
314,C094,2025-12-13,Vacuum,Electronics,170.02365991374012,2,340.04731982748024,False
315,C057,2025-07-31,Ring,Accessories,8648.153737592125,4,34592.6149503685,False
316,C008,2025-10-17,Computer,Electronics,8884.467081483599,5,44422.335407417995,False
317,C055,2025-05-03,Vacuum,Electronics,3071.460915906779,3,9214.382747720338,False
318,C056,2026-02-08,Computer,Electronics,7779.261822297788,5,38896.30911148894,False
319,C031,2025-10-11,Vacuum,Electronics,1029.1873030858528,1,1029.1873030858528,False
320,C074,2026-01-10,KeyBoard,Electronics,728.5970549012922,3,2185.7911647038763,False
321,C100,2025-03-19,Bed,Furniture,6183.9182657099045,4,24735.673062839618,False
322,C087,2026-01-09,Computer,Electronics,2023.7189800264653,1,2023.7189800264653,False
323,C058,2025-10-01,Ring,Accessories,9996.931364886816,4,39987.72545954726,False
324,C086,2026-02-17,Vacuum,Electronics,8684.38425539123,1,8684.38425539123,False
325,C090,2026-02-07,KeyBoard,Electronics,2010.4260162310277,3,6031.278048693083,False
326,C087,2025-03-10,Mouse,Electronics,355.30516242341315,4,1421.2206496936526,False
327,C010,2025-05-13,Computer,Electronics,521.7282242958831,2,1043.4564485917663,False
328,C012,2025-06-01,Bed,Furniture,1098.537876134149,3,3295.613628402447,False
329,C083,2025-08-09,Notebook,Office,3594.6098892975047,1,3594.6098892975047,False
330,C051,2025-09-27,Notebook,Office,5403.300814236205,2,10806.60162847241,False
331,C010,2025-08-04,KeyBoard,Electronics,4244.602322669974,0,0.0,True
332,C064,2025-06-28,Sofa,Furniture,2315.1458633307334,4,9260.583453322934,False
333,C052,2025-03-18,Bed,Furniture,5871.7253842011005,2,11743.450768402201,False
334,C066,2026-01-03,Ring,Accessories,5625.973229684168,0,0.0,True
335,C035,2025-05-28,Notebook,Office,1775.156625988241,1,1775.156625988241,False
336,C043,2025-11-26,Bed,Furniture,1690.785871240541,2,3381.571742481082,False
337,C091,2025-09-22,Necklace,Accessories,3933.980671173319,5,19669.903355866594,False
338,C097,2025-06-07,Mouse,Electronics,1077.8625476777324,1,1077.8625476777324,False
339,C019,2025-03-28,Computer,Electronics,4184.720906394137,4,16738.88362557655,False
340,C063,2025-07-27,Ring,Accessories,7714.541137918068,1,7714.541137918068,False
341,C049,2025-11-09,Necklace,Accessories,5664.782313938702,1,5664.782313938702,False
