order_id,customer_id,order_date,product,category,price,quantity,total_amount
39,C081,2026-02-21,Vacuum,Electronics,8678.58276008091,5,43392.91380040455
40,C056,2025-03-12,Mouse,Electronics,2670.4915780855563,3,8011.474734256669
41,C046,2025-09-05,KeyBoard,Electronics,7466.45622220625,5,37332.28111103125
42,C061,2025-05-22,Bed,Furniture,3606.1491030568286,5,18030.745515284143
43,C049,2026-02-06,Necklace,Accessories,8423.975837914106,0,0.0
44,C094,2025-12-09,Sofa,Furniture,310.3251526681372,0,0.0
45,C099,2025-11-25,Mouse,Electronics,2034.053494938039,2,4068.106989876078
46,C005,2025-11-30,Computer,Electronics,858.5170412078751,2,1717.0340824157502
47,C092,2025-04-05,KeyBoard,Electronics,686.248324852573,0,0.0
48,C042,2026-02-02,Ring,Accessories,4383.640853769272,1,4383.640853769272
49,C012,2026-02-16,Bed,Furniture,,5,
50,C096,2025-08-27,Notebook,Office,8641.084362416692,3,25923.253087250076
51,C095,2025-02-27,Bed,Furniture,1349.9752694367521,0,0.0
52,C076,2025-04-03,Bed,Furniture,5821.984502682205,1,5821.984502682205
53,C097,2025-05-07,Mouse,Electronics,3865.982053031835,0,0.0
54,C081,2026-01-23,Computer,Electronics,,5,
55,C093,2025-06-05,Sofa,Furniture,2662.4320686248448,5,13312.160343124224
56,C077,2025-08-20,Necklace,Accessories,7954.903465324588,4,31819.613861298352
57,C049,2025-09-06,Computer,Electronics,6091.9362047644345,2,12183.872409528869
58,C086,2025-09-07,Sofa,Furniture,9624.636202150446,1,9624.636202150446
59,C068,2026-01-24,Sofa,Furniture,4134.206311975165,4,16536.82524790066
60,C019,2025-07-19,Computer,Electronics,9659.314132702368,3,28977.9423981071
61,C006,2025-04-30,Sofa,Furniture,2395.481037405722,5,11977.40518702861
62,C025,2026-02-23,Bed,Furniture,9697.44283133054,1,9697.44283133054
63,C006,2025-06-15,KeyBoard,Electronics,4133.820129134239,3,12401.460387402718
64,C011,2026-01-08,Sofa,Furniture,8993.026351539085,3,26979.079054617257
65,C016,2025-12-16,Ring,Accessories,7881.342505264255,1,7881.342505264255
66,C033,2025-06-14,KeyBoard,Electronics,395.6881934911025,4,1582.75277396441
67,C017,2025-12-01,Sofa,Furniture,1574.9799143976793,1,1574.9799143976793
68,C046,2025-12-20,Notebook,Office,9693.541166638392,3,29080.623499915175
69,C001,2026-01-07,Ring,Accessories,938.1092837934096,5,4690.546418967048
70,C068,2025-10-25,Notebook,Office,1525.8603614269032,2,3051.7207228538064
71,C029,2025-07-19,Mouse,Electronics,2777.720128452526,2,5555.440256905052
72,C066,2025-06-29,KeyBoard,Electronics,6832.702275902217,4,27330.809103608866
73,C089,2026-01-30,Ring,Accessories,6083.556716913751,2,12167.113433827502
74,C021,2026-01-28,Necklace,Accessories,7614.639769098319,3,22843.919307294957
75,C094,2025-07-29,Sofa,Furniture,8625.063967457398,3,25875.191902372193
76,C074,2025-11-21,Mouse,Electronics,4979.643586789346,4,19918.574347157384
77,C058,2025-09-12,Vacuum,Electronics,4764.613802784717,2,9529.227605569435
78,C052,2025-05-06,Vacuum,Electronics,1618.7340550919587,3,4856.202165275876
79,C081,2025-12-18,Notebook,Office,5525.094101711321,3,16575.282305133962
80,C082,2025-11-19,Vacuum,Electronics,27.9933082893215,2,55.986616578643
81,C069,2025-08-06,Sofa,Furniture,552.759897800988,4,2211.039591203952
82,C038,2025-10-03,Vacuum,Electronics,7689.205456293355,1,7689.205456293355
83,C044,2025-06-30,Vacuum,Electronics,5649.039692924545,2,-11298.07938584909
84,C081,2025-06-08,Ring,Accessories,7437.000384693809,4,29748.001538775236
85,C034,2025-10-27,Computer,Electronics,771.1101110854764,0,0.0
86,C097,2025-08-02,Ring,Accessories,2950.273114641819,4,11801.092458567276
87,C074,2025-11-16,Ring,Accessories,8509.220915509199,2,17018.441831018397
88,C003,2025-10-14,Bed,Furniture,9001.132568401083,2,18002.265136802165
89,C055,2025-12-05,Notebook,Office,8697.347505381398,5,43486.73752690699
90,C065,2025-10-30,Bed,Furniture,6251.114220434636,5,31255.57110217318
91,C094,2025-06-17,KeyBoard,Electronics,2194.411221968782,1,2194.411221968782
92,C047,2025-07-19,Necklace,Accessories,7069.686573364678,1,7069.686573364678
93,C039,2025-12-14,Notebook,Office,2345.448798559094,2,4690.897597118188
94,C034,2025-08-20,Sofa,Furniture,9167.12787338379,1,9167.12787338379
95,C069,2025-04-06,Mouse,Electronics,9646.61037960814,1,9646.61037960814
96,C062,2025-11-02,Ring,Accessories,6000.720174621097,1,6000.720174621097
97,C067,2025-12-22,Necklace,Accessories,3223.056542453214,0,0.0
98,C099,2025-06-30,Ring,Accessories,2381.9579942585715,3,7145.8739827757145
99,C040,2025-09-17,Notebook,Office,7118.588755567626,4,28474.355022270505
100,C048,2025-07-23,Mouse,Electronics,8433.117814625262,2,16866.235629250525
101,C066,2025-09-24,Sofa,Furniture,2157.040745298182,4,8628.162981192729
102,C091,2025-11-17,Computer,Electronics,6041.661555242031,5,30208.307776210153
103,C091,2025-06-07,Computer,Electronics,9858.419110653895,4,39433.67644261558
104,C040,2026-01-18,Vacuum,Electronics,1158.5685362863937,1,1158.5685362863937
105,C002,2025-03-28,Ring,Accessories,5961.966131049726,4,23847.864524198903
106,C080,2025-11-04,Notebook,Office,7379.341696583069,0,0.0
107,C020,2025-11-28,KeyBoard,Electronics,5742.597712196032,1,5742.597712196032
108,C013,2025-10-22,Bed,Furniture,1395.6292694680467,1,1395.6292694680467
109,C061,2025-03-14,KeyBoard,Electronics,5772.705898710605,0,0.0
110,C058,2025-08-11,Ring,Accessories,8505.541605898621,0,0.0
111,C031,2025-12-01,Vacuum,Electronics,,3,
112,C066,2026-01-21,Computer,Electronics,4193.459268380362,4,16773.83707352145
113,C064,2025-12-15,Vacuum,Electronics,7830.104014855456,4,31320.416059421823
114,C062,2026-01-08,KeyBoard,Electronics,7838.04662611569,5,39190.23313057845
115,C010,2026-01-06,KeyBoard,Electronics,3088.7074555516106,2,6177.414911103221
116,C092,2025-05-20,Ring,Accessories,3658.8388994143543,1,3658.8388994143543
117,C054,2025-05-31,Necklace,Accessories,5553.631128879449,4,22214.524515517794
118,C097,2025-08-04,Mouse,Electronics,7935.505023483375,4,31742.0200939335
119,C081,2026-01-15,Necklace,Accessories,5012.842694326782,1,5012.842694326782
120,C068,2025-12-19,Sofa,Furniture,1736.899232539281,2,3473.798465078562
121,C083,2025-10-28,Notebook,Office,2422.8335912793286,2,4845.667182558657
122,C083,2025-11-05,KeyBoard,Electronics,3440.939820905493,3,10322.81946271648
123,C063,2025-12-30,Notebook,Office,5243.500794116878,3,15730.502382350634
124,C041,2025-05-29,KeyBoard,Electronics,6444.121166259357,3,19332.36349877807
125,C050,2025-07-30,Ring,Accessories,170.8771630702402,3,512.6314892107206
126,C074,2025-10-02,Vacuum,Electronics,9678.462562518956,4,38713.850250075826
127,C044,2026-01-29,Necklace,Accessories,3649.4646995041185,5,18247.323497520592
128,C059,2025-07-23,Bed,Furniture,6215.373016408617,5,31076.865082043085
129,C068,2025-03-07,Necklace,Accessories,2789.2645868498503,2,5578.529173699701
130,C056,2025-03-21,Computer,Electronics,691.7924333906112,0,0.0
131,C039,2025-12-24,Notebook,Office,8067.046135748718,0,0.0
132,C005,2025-04-09,Notebook,Office,2700.7480337931192,2,5401.4960675862385
133,C006,2025-09-07,Bed,Furniture,828.5631633509261,4,3314.2526534037042
134,C031,2025-05-03,Notebook,Office,4669.073618877151,3,14007.220856631451
135,C067,2025-08-28,KeyBoard,Electronics,8670.14106200381,3,26010.42318601143
136,C032,2026-02-05,KeyBoard,Electronics,2441.6097561259467,4,9766.439024503787
137,C021,2025-08-29,Mouse,Electronics,4791.695744452627,4,19166.782977810508
138,C007,2025-11-25,Vacuum,Electronics,7297.822329832072,4,29191.289319328287
139,C009,2025-09-09,Ring,Accessories,1765.737797516514,5,8828.688987582571
140,C093,2025-03-04,Bed,Furniture,227.58875378353227,0,0.0
141,C007,2026-01-11,Necklace,Accessories,5264.129039144674,3,15792.38711743402
142,C001,2025-03-27,Mouse,Electronics,4544.995683497232,2,9089.991366994464
143,C019,2025-12-21,Bed,Furniture,9588.055714862565,3,28764.167144587693
144,C030,2025-09-15,Sofa,Furniture,5196.6471357386545,4,20786.588542954618
145,C020,2025-03-23,Bed,Furniture,8092.227343131319,5,40461.1367156566
146,C060,2026-02-11,Computer,Electronics,6112.79500271814,4,24451.18001087256
147,C042,2025-03-03,KeyBoard,Electronics,3258.6774111772284,1,3258.6774111772284
148,C034,2026-02-17,Sofa,Furniture,2486.1087172025436,5,12430.543586012718
149,C033,2026-01-03,Bed,Furniture,1218.3127637776108,2,2436.6255275552217
150,C025,2025-05-13,Ring,Accessories,6838.675323743494,3,20516.025971230483
151,C090,2025-08-31,Notebook,Office,7130.589600248331,5,-35652.94800124166
152,C059,2025-10-28,Sofa,Furniture,5809.543649446625,0,0.0
153,C071,2025-10-19,Notebook,Office,6086.728553532306,0,0.0
154,C028,2025-10-01,Bed,Furniture,3736.9166871942407,4,14947.666748776963
155,C031,2025-07-08,Mouse,Electronics,9500.114391272513,3,28500.34317381754
156,C011,2025-07-25,Computer,Electronics,3113.9675392428194,1,3113.9675392428194
157,C020,2026-01-10,Necklace,Accessories,5733.395971429722,1,5733.395971429722
158,C054,2025-10-28,Mouse,Electronics,5476.289255351946,4,21905.157021407784
159,C019,2025-12-28,Necklace,Accessories,6390.2825688345365,2,12780.565137669073
160,C024,2025-09-29,Necklace,Accessories,9128.428951430602,2,18256.857902861204
161,C058,2025-04-19,Bed,Furniture,7310.734147846941,4,29242.936591387763
162,C027,2026-02-01,Notebook,Office,9087.510298533549,5,45437.55149266774
163,C094,2025-07-27,Bed,Furniture,2437.145122888811,1,2437.145122888811
164,C043,2025-09-02,Bed,Furniture,7310.790400726584,5,36553.95200363292
165,C075,2025-03-08,Ring,Accessories,320.3771823146666,4,1281.5087292586663
166,C095,2026-01-17,Notebook,Office,698.4758693503962,2,1396.9517387007925
167,C067,2025-06-17,Notebook,Office,9782.752464863355,1,9782.752464863355
168,C025,2025-09-20,Sofa,Furniture,2952.046578120931,2,5904.093156241862
169,C066,2025-09-16,Computer,Electronics,8216.876150340044,5,41084.38075170022
170,C095,2025-09-21,KeyBoard,Electronics,5049.812479711652,5,25249.062398558257
171,C010,2026-01-11,Vacuum,Electronics,5049.79828619059,1,5049.79828619059
172,C005,2025-03-20,Sofa,Furniture,8658.7715549957,1,8658.7715549957
173,C008,2026-02-05,Bed,Furniture,6040.617902349738,5,30203.08951174869
174,C019,2025-12-30,Computer,Electronics,4259.960236422213,5,21299.801182111063
175,C048,2025-11-02,Vacuum,Electronics,8454.77559836687,1,8454.77559836687
176,C039,2025-08-30,Vacuum,Electronics,4306.842739685807,2,8613.685479371614
177,C064,2025-05-13,Vacuum,Electronics,3048.070252433689,4,12192.281009734756
178,C006,2025-09-21,Computer,Electronics,9320.268941916682,5,46601.34470958341
179,C049,2025-09-17,Bed,Furniture,6380.374989828128,0,0.0
180,C018,2026-01-28,Vacuum,Electronics,4757.884918269374,1,4757.884918269374
181,C001,2026-01-11,Ring,Accessories,372.79953092636833,0,0.0
182,C065,2025-05-24,Bed,Furniture,8029.758179927773,2,-16059.516359855546
183,C096,2025-03-03,Mouse,Electronics,2131.89939990945,4,8527.5975996378
184,C002,2025-06-02,Notebook,Office,7204.932324903935,1,7204.932324903935
185,C002,2026-01-28,Computer,Electronics,7330.445510105361,3,21991.336530316083
186,C004,2025-08-20,KeyBoard,Electronics,,2,
187,C096,2025-05-14,Sofa,Furniture,8182.269168136114,4,32729.076672544456
188,C071,2025-07-20,Ring,Accessories,1539.4096203308043,2,3078.8192406616085
189,C023,2025-04-03,Necklace,Accessories,6480.748720742217,3,19442.246162226653
190,C070,2025-03-06,Sofa,Furniture,8242.97363863197,3,24728.920915895906
191,C095,2025-08-22,Computer,Electronics,8580.844197247347,2,17161.688394494693
192,C039,2026-02-01,Bed,Furniture,5529.221391237841,1,5529.221391237841
193,C063,2025-04-20,Sofa,Furniture,671.1431665361081,1,671.1431665361081
194,C020,2025-06-19,Vacuum,Electronics,1160.0772601129297,0,0.0
195,C013,2025-09-29,Notebook,Office,63.78423486755919,5,318.92117433779595
196,C093,2025-09-25,Computer,Electronics,983.2642889312608,3,2949.792866793782
197,C022,2025-04-15,Computer,Electronics,7519.197159001911,5,37595.985795009554
198,C012,2026-01-29,Necklace,Accessories,5101.147117010728,3,15303.441351032183
199,C073,2025-07-23,Sofa,Furniture,302.7228838726994,3,908.1686516180982
200,C067,2025-08-06,Sofa,Furniture,271.6844807706588,1,271.6844807706588
201,C032,2026-02-11,Sofa,Furniture,4393.7069554304535,1,4393.7069554304535
202,C026,2026-01-27,KeyBoard,Electronics,450.3606611035422,4,1801.4426444141689
203,C037,2025-09-27,Mouse,Electronics,3554.396458191124,1,3554.396458191124
204,C059,2025-09-11,Necklace,Accessories,4270.75420098632,5,21353.7710049316
205,C075,2025-03-30,Notebook,Office,,1,
206,C072,2025-05-15,KeyBoard,Electronics,9102.032150497085,4,36408.12860198834
207,C044,2025-05-27,Bed,Furniture,2276.13950678169,4,9104.55802712676
208,C041,2025-08-26,Notebook,Office,3788.635509387915,2,7577.27101877583
209,C012,2025-09-03,Computer,Electronics,909.6540786879409,4,3638.6163147517636
210,C045,2025-11-10,Bed,Furniture,8994.582594120822,4,35978.33037648329
211,C010,2026-02-14,Sofa,Furniture,6597.978869990039,5,32989.8943499502
212,C054,2025-11-19,Computer,Electronics,8493.719026026092,4,33974.87610410437
213,C052,2026-02-23,Bed,Furniture,522.5789818027409,2,1045.1579636054819
214,C084,2025-07-15,KeyBoard,Electronics,6470.136374212651,5,32350.681871063258
215,C088,2025-12-03,Ring,Accessories,3111.118851069231,4,12444.475404276924
216,C072,2025-06-08,Necklace,Accessories,2283.7420535388355,1,2283.7420535388355
217,C015,2025-10-14,Vacuum,Electronics,,3,
218,C033,2025-06-29,Computer,Electronics,4677.023377256456,4,-18708.093509025824
219,C040,2025-06-29,Vacuum,Electronics,2836.759958546342,1,2836.759958546342
220,C087,2026-01-02,Sofa,Furniture,3999.120841555079,5,19995.604207775395
221,C093,2025-05-11,Vacuum,Electronics,4757.381636447754,2,9514.763272895509
222,C085,2026-01-31,Sofa,Furniture,56.27948397330899,3,168.83845191992697
223,C042,2025-06-20,Ring,Accessories,3638.9046421374646,3,10916.713926412394
224,C022,2025-09-16,Vacuum,Electronics,324.2757856422096,3,972.8273569266288
225,C087,2025-03-12,KeyBoard,Electronics,9125.884762249894,3,27377.654286749683
226,C049,2025-10-26,Bed,Furniture,,0,
227,C068,2025-10-23,Bed,Furniture,4746.145491279785,3,14238.436473839356
228,C008,2025-04-10,Vacuum,Electronics,1150.8788879526935,1,1150.8788879526935
229,C026,2025-09-13,Mouse,Electronics,8257.377302590681,3,24772.131907772044
230,C040,2025-12-06,Ring,Accessories,6227.533411370321,1,6227.533411370321
231,C082,2025-09-07,Bed,Furniture,5196.698153157244,0,0.0
232,C075,2025-11-04,Necklace,Accessories,4661.152347681276,4,18644.609390725105
233,C080,2025-03-11,Necklace,Accessories,6911.147272272445,3,20733.441816817336
234,C020,2025-05-09,Sofa,Furniture,345.94854553032513,3,1037.8456365909753
235,C076,2026-01-13,KeyBoard,Electronics,9917.092315395315,2,19834.18463079063
236,C092,2025-07-29,Bed,Furniture,342.7165017711549,3,1028.1495053134647
237,C021,2026-02-08,Notebook,Office,6169.811896261534,1,6169.811896261534
238,C073,2025-05-28,Ring,Accessories,6647.00598746771,1,6647.00598746771
239,C051,2025-09-05,Vacuum,Electronics,4692.669568528451,1,4692.669568528451
240,C012,2026-01-06,Bed,Furniture,5324.282851092693,3,15972.84855327808
241,C008,2025-09-02,Notebook,Office,9744.903904173849,5,48724.519520869246
242,C034,2025-12-05,Mouse,Electronics,2073.7520911205506,4,8295.008364482203
243,C013,2025-03-11,Computer,Electronics,6732.0392651401435,2,13464.078530280287
244,C038,2025-06-04,Notebook,Office,2105.2583192294974,1,2105.2583192294974
245,C009,2025-06-26,Notebook,Office,5918.215532697707,5,29591.077663488537
246,C012,2026-01-21,Sofa,Furniture,5343.484067378673,3,16030.452202136019
247,C037,2025-10-03,Mouse,Electronics,4918.579808718922,3,14755.739426156768
248,C043,2025-06-11,Computer,Electronics,7414.7162864361835,0,0.0
249,C019,2025-05-25,Ring,Accessories,5990.923750704097,1,5990.923750704097
250,C071,2025-09-23,Computer,Electronics,3786.880483219215,4,15147.52193287686
251,C068,2025-10-13,Bed,Furniture,422.9012548684081,0,0.0
252,C100,2025-06-17,Bed,Furniture,604.18347285936,4,2416.73389143744
253,C057,2025-08-13,Vacuum,Electronics,1103.6566949856497,3,3310.970084956949
254,C087,2025-08-07,Bed,Furniture,1214.2767702662904,4,4857.107081065162
255,C037,2025-11-11,Ring,Accessories,,4,
256,C025,2025-05-20,Notebook,Office,7842.479920631173,5,39212.39960315586
257,C031,2026-01-24,Ring,Accessories,9540.69101465217,1,9540.69101465217
258,C067,2026-01-19,KeyBoard,Electronics,909.496218635229,5,4547.481093176145
259,C026,2025-08-28,Necklace,Accessories,6469.354895460086,3,19408.064686380258
260,C017,2025-03-15,Ring,Accessories,6925.8006918369465,2,13851.601383673893
261,C007,2025-08-29,Bed,Furniture,8379.447859254964,1,8379.447859254964
262,C041,2026-02-26,Mouse,Electronics,3652.83310899422,4,14611.33243597688
263,C026,2025-03-18,Computer,Electronics,73.19210324074626,2,146.38420648149253
264,C083,2026-02-07,Vacuum,Electronics,9875.967915933796,3,29627.903747801385
265,C012,2025-05-07,Sofa,Furniture,9024.984892053773,5,45124.92446026887
266,C082,2025-04-08,Mouse,Electronics,8122.117067041962,4,32488.46826816785
267,C092,2025-11-24,Bed,Furniture,5021.267314381032,5,25106.336571905158
268,C054,2025-08-22,Necklace,Accessories,3458.81665185775,1,3458.81665185775
269,C096,2025-08-15,Computer,Electronics,2111.878325729512,3,6335.634977188536
270,C088,2025-08-18,Notebook,Office,5579.503426826672,0,0.0
271,C040,2025-05-19,Necklace,Accessories,4722.514318925805,2,9445.02863785161
272,C039,2026-02-23,Sofa,Furniture,1167.488910996919,3,3502.466732990757
273,C058,2026-01-10,Computer,Electronics,5775.343528278481,2,11550.687056556962
274,C037,2025-11-27,Ring,Accessories,4961.229026209098,1,4961.229026209098
275,C045,2025-11-04,Ring,Accessories,,3,
276,C055,2025-10-04,Ring,Accessories,2844.227957570008,0,0.0
277,C086,2026-01-06,Computer,Electronics,8951.648587658485,2,17903.29717531697
278,C091,2025-12-29,Sofa,Furniture,8801.991909518798,2,17603.983819037596
279,C043,2026-02-10,KeyBoard,Electronics,9005.066120049049,4,36020.264480196194
280,C025,2025-05-24,Vacuum,Electronics,9480.953414311001,5,47404.767071555005
281,C001,2025-06-12,Vacuum,Electronics,6360.6326256989005,2,12721.265251397801
282,C093,2025-08-08,Notebook,Office,6554.932096760222,5,32774.66048380111
283,C007,2025-06-26,Notebook,Office,539.0394740158362,2,1078.0789480316723
284,C095,2025-07-05,Notebook,Office,5530.504552227049,2,11061.009104454099
285,C099,2025-06-09,Vacuum,Electronics,4207.073103436441,2,8414.146206872882
286,C091,2026-01-09,Computer,Electronics,7014.40569417951,3,21043.21708253853
287,C057,2025-04-27,Bed,Furniture,9149.429850811119,5,45747.14925405559
288,C017,2025-12-20,Sofa,Furniture,4934.996019410991,3,14804.988058232972
289,C038,2026-01-01,Mouse,Electronics,7850.86644199261,0,0.0
290,C073,2026-01-09,Notebook,Office,7831.188491698841,4,31324.753966795364
291,C017,2025-11-14,Necklace,Accessories,2984.344106395761,5,14921.720531978806
292,C022,2025-03-15,KeyBoard,Electronics,4964.436641505371,5,24822.183207526854
293,C058,2025-05-22,KeyBoard,Electronics,9806.037865801472,3,29418.113597404415
294,C034,2026-01-04,Bed,Furniture,8591.05300880648,2,17182.10601761296
295,C066,2025-12-13,Bed,Furniture,7153.189935912631,5,35765.94967956316
296,C056,2025-10-20,Necklace,Accessories,689.5889012947246,5,3447.944506473623
297,C075,2025-05-03,Sofa,Furniture,7885.393719680936,0,0.0
298,C051,2025-04-07,Notebook,Office,6235.206112070722,5,31176.03056035361
299,C067,2025-04-23,Ring,Accessories,1869.1024481436525,5,9345.512240718263
300,C084,2026-01-31,Computer,Electronics,6912.7839356589675,4,27651.13574263587
301,C050,2025-09-29,Notebook,Office,8966.63414999866,4,35866.53659999464
302,C097,2025-11-26,Bed,Furniture,5580.641145072355,2,11161.28229014471
303,C026,2025-05-10,Necklace,Accessories,5335.4624935210995,5,-26677.312467605498
304,C086,2025-05-28,Bed,Furniture,8720.526847332456,1,8720.526847332456
305,C022,2025-11-21,Bed,Furniture,4091.8435153391583,2,8183.687030678317
306,C074,2025-05-28,Vacuum,Electronics,3776.452110538946,5,18882.26055269473
307,C039,2025-05-10,Bed,Furniture,4410.77609612496,0,0.0
308,C038,2025-09-05,Necklace,Accessories,2471.699505239839,5,12358.497526199193
309,C088,2025-09-25,Computer,Electronics,198.5669471842873,4,794.2677887371492
310,C077,2025-08-09,Computer,Electronics,6006.6318140901285,3,18019.895442270386
311,C027,2025-05-08,Bed,Furniture,6089.259304259197,1,6089.259304259197
312,C073,2025-09-09,Computer,Electronics,4300.405218106129,3,12901.215654318386
313,C098,2025-03-21,Computer,Electronics,8906.109276435109,5,44530.54638217554
314,C017,2025-06-17,Bed,Furniture,442.1921595114296,1,442.1921595114296
315,C085,2025-07-20,Vacuum,Electronics,4291.779235783869,3,12875.337707351606
316,C018,2025-07-21,Notebook,Office,3338.0908916478265,2,6676.181783295653
317,C048,2025-11-09,Necklace,Accessories,4380.114821577792,4,17520.45928631117
318,C051,2025-12-05,KeyBoard,Electronics,2761.0618433944055,4,11044.247373577622
319,C022,2025-08-01,Necklace,Accessories,568.078951020879,1,568.078951020879
320,C022,2026-01-15,KeyBoard,Electronics,8467.531323249266,0,0.0
321,C015,2025-04-19,Sofa,Furniture,2491.764461042718,3,7475.293383128153
322,C057,2025-09-20,Vacuum,Electronics,6730.992285379198,3,20192.976856137593
323,C069,2025-08-11,Necklace,Accessories,2339.7124070149353,0,0.0
324,C056,2025-05-01,Necklace,Accessories,488.81823547652664,5,2444.0911773826333
325,C005,2025-08-18,Mouse,Electronics,8559.681166224647,1,8559.681166224647
326,C100,2025-03-22,Notebook,Office,8475.708539810481,1,8475.708539810481
327,C074,2025-10-03,Notebook,Office,7087.7809008844515,1,7087.7809008844515
328,C008,2025-11-25,Computer,Electronics,4462.905699967038,0,0.0
329,C098,2025-09-29,Bed,Furniture,129.01913174698262,4,516.0765269879305
330,C028,2025-04-18,Computer,Electronics,8476.35756320137,4,33905.43025280548
331,C016,2025-11-24,KeyBoard,Electronics,2354.7830125455425,1,2354.7830125455425
332,C055,2025-06-24,Ring,Accessories,,0,
333,C005,2025-04-07,KeyBoard,Electronics,3206.274849870491,1,-3206.274849870491
334,C077,2025-10-10,Notebook,Office,840.3403616959855,5,4201.701808479927
335,C042,2025-06-01,Notebook,Office,1550.6716198214842,0,0.0
336,C027,2025-07-11,Ring,Accessories,6316.865409384297,4,25267.461637537188
337,C007,2025-05-13,Sofa,Furniture,1816.0965896918428,2,3632.1931793836857
338,C076,2025-09-15,Computer,Electronics,,2,
339,C007,2025-11-26,Sofa,Furniture,6066.760087665586,0,0.0
340,C035,2025-10-26,Ring,Accessories,2054.531353778515,4,8218.12541511406
341,C075,2025-04-16,Bed,Furniture,80.52955898596376,3,241.58867695789127
342,C095,2025-03-31,Computer,Electronics,725.5108298546676,2,1451.0216597093352
343,C021,2026-01-25,Necklace,Accessories,3017.5207424760383,0,0.0
344,C003,2025-08-16,Bed,Furniture,2155.609530105692,0,0.0
345,C015,2025-06-29,Notebook,Office,776.740655054108,3,2330.2219651623236
346,C015,2025-12-14,Notebook,Office,8044.07892321552,1,8044.07892321552
347,C091,2025-07-23,Bed,Furniture,9015.312367702641,5,45076.56183851321
348,C090,2025-10-17,Sofa,Furniture,,5,
349,C075,2025-03-10,Vacuum,Electronics,6332.461093702698,3,18997.383281108094
350,C094,2025-04-11,Vacuum,Electronics,9185.014717493525,1,9185.014717493525
351,C026,2025-04-23,Necklace,Accessories,9401.499943879713,4,37605.99977551885
352,C052,2025-12-04,Bed,Furniture,6033.04408612072,4,24132.17634448288
353,C087,2025-06-20,Vacuum,Electronics,7563.89958004406,2,15127.79916008812
354,C002,2025-06-16,Bed,Furniture,4615.527072708915,3,13846.581218126743
355,C091,2025-12-22,Ring,Accessories,5841.536624528123,1,5841.536624528123
356,C026,2025-07-18,Vacuum,Electronics,2354.226253419079,0,0.0
357,C082,2026-02-01,Sofa,Furniture,7683.862507582696,1,7683.862507582696
