order_id,customer_id,order_date,product,category,price,quantity,total_amount
68,C059,2025-10-28,KeyBoard,Electronics,1142.4157608927662,5,5712.078804463831
69,C042,2025-12-08,Sofa,Furniture,6571.593172328257,5,32857.965861641285
70,C045,2026-01-06,Vacuum,Electronics,8014.351374802567,4,32057.40549921027
71,C089,2025-09-11,Vacuum,Electronics,3242.360166804254,2,6484.720333608508
72,C080,2025-06-23,Sofa,Furniture,4630.818777103271,4,18523.275108413083
73,C094,2026-02-02,Mouse,Electronics,2099.4548684063525,5,10497.274342031762
74,C069,2026-02-03,Bed,Furniture,3049.555976188489,1,3049.555976188489
75,C082,2025-07-22,Vacuum,Electronics,6950.125605793959,0,0.0
76,C057,2025-06-17,Mouse,Electronics,8240.810936971215,0,0.0
77,C023,2025-09-05,KeyBoard,Electronics,5873.352529985637,3,17620.057589956912
78,C065,2025-11-02,Necklace,Accessories,6510.009455894936,0,0.0
79,C039,2025-07-22,Vacuum,Electronics,4251.968648717349,1,4251.968648717349
80,C063,2025-10-09,Bed,Furniture,7277.852696035935,5,36389.263480179674
81,C007,2025-03-04,Ring,Accessories,4624.386929368142,3,13873.160788104426
82,C044,2025-05-21,KeyBoard,Electronics,4939.099350938934,3,14817.298052816801
83,C068,2025-11-12,KeyBoard,Electronics,2350.4049437043977,4,9401.619774817591
84,C023,2025-03-15,Ring,Accessories,9063.837932305223,5,45319.189661526114
85,C058,2025-06-23,Ring,Accessories,4762.437689926867,1,4762.437689926867
86,C052,2025-07-01,KeyBoard,Electronics,5350.627125577827,2,10701.254251155655
87,C054,2025-05-03,KeyBoard,Electronics,8607.90623527572,1,8607.90623527572
88,C075,2025-06-23,Sofa,Furniture,6265.573882792024,0,0.0
89,C052,2025-05-11,KeyBoard,Electronics,9604.067069906754,0,0.0
90,C048,2026-01-20,Vacuum,Electronics,6817.226072244605,1,6817.226072244605
91,C095,2025-04-21,Vacuum,Electronics,5245.945103591121,2,10491.890207182241
92,C021,2025-09-17,KeyBoard,Electronics,,3,
93,C056,2026-01-08,Sofa,Furniture,561.5953198151066,2,1123.1906396302131
94,C076,2025-02-24,Mouse,Electronics,1159.054195366433,3,3477.162586099299
95,C053,2025-03-04,Vacuum,Electronics,8478.225683316046,1,8478.225683316046
96,C099,2026-02-17,Notebook,Office,5212.07527625266,2,10424.15055250532
97,C026,2025-06-07,KeyBoard,Electronics,6634.978179117844,2,13269.956358235688
98,C043,2025-03-25,Sofa,Furniture,6505.007701282778,4,26020.03080513111
99,C099,2025-03-25,Bed,Furniture,6319.149439043392,1,6319.149439043392
100,C047,2026-01-26,Necklace,Accessories,8132.506863427518,1,-8132.506863427518
101,C014,2025-09-11,Necklace,Accessories,729.9496542024759,4,2919.7986168099037
102,C062,2025-03-04,Mouse,Electronics,2466.707196424194,5,12333.535982120971
103,C077,2025-09-07,KeyBoard,Electronics,7318.807995337105,1,7318.807995337105
104,C003,2026-02-04,Computer,Electronics,7834.371754499891,3,23503.115263499672
105,C044,2025-04-12,Necklace,Accessories,4421.210708196959,4,17684.842832787836
106,C050,2025-12-06,Bed,Furniture,7393.193045560102,5,36965.96522780051
107,C028,2026-02-15,Mouse,Electronics,5917.629607396955,2,11835.25921479391
108,C042,2025-06-24,Bed,Furniture,4284.742429804501,3,12854.227289413502
109,C002,2025-05-08,Computer,Electronics,3248.273577237113,5,16241.367886185564
110,C077,2025-04-18,Ring,Accessories,5508.574483232649,4,22034.297932930596
111,C049,2025-08-08,Ring,Accessories,9314.746597578223,2,18629.493195156447
112,C056,2025-05-01,Ring,Accessories,7000.22369032714,4,28000.89476130856
113,C043,2025-07-09,Necklace,Accessories,6962.176056513002,3,20886.528169539004
114,C016,2025-10-15,Necklace,Accessories,917.814253296586,5,4589.07126648293
115,C077,2025-09-10,Computer,Electronics,814.5243660562031,1,814.5243660562031
116,C084,2025-04-21,Mouse,Electronics,7475.5225841302845,0,0.0
117,C054,2025-07-24,Ring,Accessories,2029.0767605952185,2,4058.153521190437
118,C100,2025-09-27,Necklace,Accessories,9186.312507173187,2,-18372.625014346373
119,C042,2025-06-07,Mouse,Electronics,1562.3110806152292,4,6249.244322460917
120,C023,2025-08-05,Sofa,Furniture,3599.041378828083,3,10797.12413648425
121,C001,2025-12-10,Bed,Furniture,3542.048551610548,3,10626.145654831646
122,C003,2025-06-11,Necklace,Accessories,7500.630521164579,1,7500.630521164579
123,C069,2025-05-09,Computer,Electronics,,3,
124,C087,2025-06-20,Ring,Accessories,812.5263186912351,5,4062.631593456176
125,C047,2025-09-10,Necklace,Accessories,2219.5974978712056,4,8878.389991484823
126,C014,2025-05-05,Mouse,Electronics,7875.8579445972955,1,7875.8579445972955
127,C011,2025-10-28,Computer,Electronics,3771.106446114401,2,7542.212892228802
128,C028,2025-08-06,Notebook,Office,8597.377677951701,2,17194.755355903402
129,C029,2025-12-26,Sofa,Furniture,1304.041799355877,4,5216.167197423508
130,C090,2025-03-26,Vacuum,Electronics,8527.08219668527,5,42635.41098342635
131,C040,2026-02-03,Necklace,Accessories,952.6940467797017,2,1905.3880935594034
132,C016,2025-11-08,Notebook,Office,5237.5336748363825,0,0.0
133,C044,2026-01-01,Necklace,Accessories,7027.695704105441,1,7027.695704105441
134,C074,2026-01-15,Sofa,Furniture,3878.9524789575435,3,-11636.85743687263
135,C063,2026-01-07,Computer,Electronics,723.4046190731138,3,2170.2138572193417
136,C027,2025-07-22,Sofa,Furniture,4524.141935339286,5,22620.709676696428
137,C037,2025-05-16,Sofa,Furniture,2454.0726966753027,0,0.0
138,C088,2025-09-08,Necklace,Accessories,5437.259878692454,2,-10874.519757384907
139,C049,2025-05-12,Computer,Electronics,,3,
140,C072,2025-03-07,Mouse,Electronics,1440.0132095492863,4,5760.052838197145
141,C009,2025-09-25,Notebook,Office,3903.607585183586,3,11710.822755550758
142,C098,2025-06-11,Computer,Electronics,959.6914126250005,1,959.6914126250005
143,C001,2025-04-19,Necklace,Accessories,7542.727990285814,0,0.0
144,C013,2025-10-30,Notebook,Office,6764.468358055946,5,33822.34179027973
145,C052,2025-05-28,Vacuum,Electronics,9730.634762998077,1,9730.634762998077
146,C005,2025-10-19,Vacuum,Electronics,5756.041209324209,1,5756.041209324209
147,C070,2026-01-25,Notebook,Office,,1,
148,C022,2025-11-27,Computer,Electronics,4491.050538326003,0,0.0
149,C058,2025-08-31,Notebook,Office,4137.603019153517,3,12412.809057460552
150,C028,2025-12-18,Necklace,Accessories,7907.617546607679,5,39538.087733038396
151,C060,2025-03-07,Notebook,Office,1149.621218259593,2,-2299.242436519186
152,C069,2025-09-07,Vacuum,Electronics,7849.481049135567,4,31397.92419654227
153,C003,2025-03-06,Computer,Electronics,9570.690765287609,2,-19141.381530575218
154,C083,2025-09-11,Notebook,Office,5521.778019609603,3,16565.33405882881
155,C044,2025-09-18,KeyBoard,Electronics,3178.6401137409166,3,9535.92034122275
156,C040,2025-07-12,Ring,Accessories,170.38103838606875,1,170.38103838606875
157,C098,2025-03-16,Computer,Electronics,76.33414017835356,4,305.33656071341426
158,C021,2025-11-18,Bed,Furniture,5805.4474118423,5,29027.237059211504
159,C027,2025-06-18,Sofa,Furniture,4810.164748501029,5,24050.823742505145
160,C002,2025-11-24,Ring,Accessories,2023.8084542771855,1,2023.8084542771855
161,C026,2025-06-15,Necklace,Accessories,9473.055001854216,3,28419.16500556265
162,C081,2025-05-09,Notebook,Office,1285.1977278753259,5,6425.988639376629
163,C054,2025-04-29,Bed,Furniture,1008.748996795182,1,1008.748996795182
164,C022,2025-09-17,KeyBoard,Electronics,1207.298473057593,3,3621.895419172779
165,C095,2025-07-30,Mouse,Electronics,7320.40130400535,5,36602.00652002675
166,C073,2025-08-20,Computer,Electronics,7168.195199695898,4,28672.78079878359
167,C091,2025-07-16,Vacuum,Electronics,,1,
168,C011,2025-03-29,Notebook,Office,,5,
169,C005,2025-10-23,Necklace,Accessories,7821.158542913454,2,15642.317085826908
170,C018,2025-09-13,Necklace,Accessories,422.40244228459073,1,422.40244228459073
171,C053,2025-03-14,Vacuum,Electronics,2284.039638475989,1,2284.039638475989
172,C095,2025-07-04,Bed,Furniture,4724.278996580819,4,18897.115986323275
173,C063,2025-09-06,Ring,Accessories,,1,
174,C006,2025-07-03,KeyBoard,Electronics,4755.374964883159,5,23776.874824415794
175,C073,2025-04-22,Vacuum,Electronics,2594.2166068561055,3,7782.6498205683165
176,C035,2025-07-09,Notebook,Office,4627.12805536818,5,23135.6402768409
177,C035,2025-10-07,Bed,Furniture,1369.9719589511594,1,1369.9719589511594
178,C024,2025-08-22,Computer,Electronics,9239.845657370171,3,-27719.536972110516
179,C069,2025-03-06,Mouse,Electronics,652.3107647225163,1,652.3107647225163
180,C029,2025-10-03,Ring,Accessories,8383.123341164826,4,33532.493364659305
181,C039,2025-06-22,Vacuum,Electronics,7943.795245876784,0,0.0
182,C046,2026-02-14,Computer,Electronics,4483.452042936094,3,13450.356128808282
183,C013,2025-12-16,KeyBoard,Electronics,882.4915952616367,3,2647.47478578491
184,C023,2026-01-01,KeyBoard,Electronics,1164.8833525015364,2,2329.7667050030727
185,C009,2025-12-21,Vacuum,Electronics,3009.9349835831977,3,9029.804950749593
186,C007,2025-09-12,Ring,Accessories,4315.4392666798885,3,12946.317800039666
187,C081,2025-03-18,Computer,Electronics,931.6492384019151,1,931.6492384019151
188,C094,2025-08-18,Notebook,Office,2186.04921386255,5,10930.24606931275
189,C063,2025-06-23,Notebook,Office,812.5551551819356,5,4062.7757759096776
190,C064,2025-10-31,Vacuum,Electronics,7215.129291849785,3,21645.387875549353
191,C068,2025-05-04,Sofa,Furniture,5267.835544971398,4,21071.342179885592
192,C089,2025-07-11,Mouse,Electronics,6314.032164178103,3,-18942.096492534307
193,C049,2025-05-20,KeyBoard,Electronics,1945.8208875995072,1,1945.8208875995072
194,C074,2025-04-21,Necklace,Accessories,9912.333841310328,3,29737.001523930987
195,C062,2025-06-26,Necklace,Accessories,472.46756578163115,3,1417.4026973448936
196,C042,2025-04-18,Necklace,Accessories,1563.6686559440955,2,3127.337311888191
197,C064,2025-07-13,Ring,Accessories,2648.9381097618043,3,7946.814329285413
198,C083,2025-07-05,Sofa,Furniture,7583.372448485013,2,15166.744896970025
199,C091,2025-05-10,Computer,Electronics,,2,
200,C029,2026-01-06,KeyBoard,Electronics,7579.665577281933,2,15159.331154563866
201,C030,2025-04-28,Mouse,Electronics,,5,
202,C099,2025-08-11,Notebook,Office,2272.742405926791,1,2272.742405926791
203,C092,2025-11-11,Notebook,Office,6840.712855866442,2,13681.425711732883
204,C078,2025-10-27,Bed,Furniture,4343.098128065223,0,0.0
205,C068,2025-12-08,Vacuum,Electronics,1312.071869368723,4,5248.287477474892
206,C015,2025-08-17,Ring,Accessories,136.6108143312007,5,683.0540716560034
207,C008,2025-10-07,Bed,Furniture,8119.299833685962,0,0.0
208,C087,2025-05-02,Computer,Electronics,9510.997000810405,4,38043.98800324162
209,C041,2025-08-15,Computer,Electronics,8138.7039362580035,3,24416.11180877401
210,C047,2025-03-31,Bed,Furniture,2823.013888548439,2,5646.027777096878
211,C036,2025-10-20,Mouse,Electronics,3218.721506912324,1,3218.721506912324
212,C042,2025-07-19,Sofa,Furniture,7668.5511811997585,3,23005.653543599277
213,C093,2025-12-18,Computer,Electronics,5141.297284314518,4,20565.189137258072
214,C034,2025-08-22,Ring,Accessories,3821.4972493258524,5,19107.48624662926
215,C099,2025-05-21,Bed,Furniture,5043.629840910781,1,5043.629840910781
216,C061,2026-02-13,Ring,Accessories,9439.570240567946,2,18879.14048113589
217,C098,2025-10-12,Ring,Accessories,5311.234540871778,2,-10622.469081743557
218,C064,2025-03-30,Necklace,Accessories,,4,
219,C002,2025-11-27,KeyBoard,Electronics,3537.2227967717845,4,-14148.891187087138
220,C055,2025-10-31,KeyBoard,Electronics,9758.672657287525,4,39034.6906291501
221,C007,2025-11-08,Bed,Furniture,5521.97474250167,0,-0.0
222,C093,2025-07-31,Necklace,Accessories,2046.0374602299707,3,6138.112380689912
223,C077,2025-09-08,KeyBoard,Electronics,2684.1572661215228,3,8052.471798364568
224,C003,2025-03-13,KeyBoard,Electronics,8555.286356483919,1,8555.286356483919
225,C015,2025-10-16,Bed,Furniture,9890.855585516567,2,19781.711171033134
226,C001,2025-12-16,Mouse,Electronics,,2,
227,C051,2025-08-15,Mouse,Electronics,2895.908724411108,4,11583.634897644431
228,C093,2025-08-15,Mouse,Electronics,2836.307129443767,2,5672.614258887534
229,C031,2025-11-16,Sofa,Furniture,6806.477770737383,0,0.0
230,C016,2025-12-03,Notebook,Office,7633.308981895884,2,15266.617963791768
231,C072,2025-12-29,Vacuum,Electronics,5755.14248067099,4,-23020.56992268396
232,C068,2026-02-02,Vacuum,Electronics,2251.5576391089503,5,11257.788195544752
233,C098,2026-02-22,Necklace,Accessories,5388.541029388838,2,10777.082058777676
234,C075,2026-01-24,KeyBoard,Electronics,9877.868672301915,5,49389.34336150957
235,C050,2025-04-16,Necklace,Accessories,7403.848133194101,2,14807.696266388202
236,C090,2026-01-23,Ring,Accessories,7005.113110502756,1,7005.113110502756
237,C017,2025-07-24,Computer,Electronics,1713.175642820707,0,0.0
238,C091,2025-06-20,Vacuum,Electronics,4790.962900208697,1,4790.962900208697
239,C027,2025-04-11,Ring,Accessories,7581.006100652367,5,37905.030503261834
240,C053,2025-10-07,Notebook,Office,468.4091532343284,3,1405.2274597029852
241,C024,2025-10-16,Mouse,Electronics,4886.728692976649,0,0.0
242,C018,2025-04-19,Ring,Accessories,9159.871060418687,0,0.0
243,C058,2025-03-01,Bed,Furniture,8302.960339128305,3,24908.881017384916
244,C094,2025-11-29,Sofa,Furniture,5542.874244638248,0,0.0
245,C028,2025-04-16,Mouse,Electronics,8401.734584183838,1,8401.734584183838
246,C032,2025-12-31,Bed,Furniture,2427.9939278614424,5,12139.969639307212
247,C062,2025-10-23,Notebook,Office,6218.73731568512,1,6218.73731568512
248,C085,2025-10-16,Bed,Furniture,4943.577157252339,1,4943.577157252339
249,C013,2026-01-11,Ring,Accessories,121.78706131469374,3,365.36118394408123
250,C074,2025-10-01,Bed,Furniture,9889.832124574537,3,29669.49637372361
251,C045,2025-07-30,Mouse,Electronics,613.0983078675885,3,1839.2949236027653
252,C099,2025-08-08,KeyBoard,Electronics,1257.2247068925165,2,2514.449413785033
253,C006,2025-06-07,KeyBoard,Electronics,9598.952033522515,1,9598.952033522515
254,C081,2025-10-25,Necklace,Accessories,3099.8185274655143,2,6199.637054931029
255,C053,2025-12-22,Mouse,Electronics,9254.752927744683,2,18509.505855489366
256,C083,2025-11-20,Mouse,Electronics,6609.308340438379,4,26437.233361753515
257,C035,2025-03-03,Bed,Furniture,8916.731907672929,1,8916.731907672929
258,C011,2025-12-25,Vacuum,Electronics,6724.527343204307,4,26898.109372817227
259,C009,2025-08-12,Notebook,Office,3570.9289834042575,4,14283.71593361703
260,C046,2025-08-24,Sofa,Furniture,,2,
261,C089,2025-05-10,Sofa,Furniture,6828.910545164073,4,27315.64218065629
262,C051,2025-11-27,Necklace,Accessories,1211.8153773556958,4,-4847.261509422783
263,C033,2025-03-25,Sofa,Furniture,3540.9548351006747,5,17704.774175503375
264,C079,2025-11-08,Vacuum,Electronics,996.7659749424702,3,2990.2979248274105
265,C087,2025-09-04,Vacuum,Electronics,4328.963239962514,5,21644.816199812572
266,C020,2026-02-05,Bed,Furniture,2448.537055129079,5,12242.685275645395
267,C090,2025-09-28,Bed,Furniture,4282.275238566979,3,12846.825715700938
268,C077,2025-06-27,Bed,Furniture,6503.829573265935,4,26015.31829306374
269,C008,2025-06-05,KeyBoard,Electronics,7534.765524687534,0,0.0
270,C070,2025-05-14,Mouse,Electronics,,0,
271,C052,2025-08-04,Computer,Electronics,,4,
272,C072,2025-03-05,Vacuum,Electronics,369.59045419003314,4,1478.3618167601326
273,C006,2025-10-11,Computer,Electronics,9372.310734443015,0,0.0
274,C064,2025-04-18,KeyBoard,Electronics,2878.5631578779794,4,11514.252631511918
275,C040,2026-01-21,Vacuum,Electronics,81.00626957659135,4,324.0250783063654
276,C093,2025-12-28,Mouse,Electronics,161.6400140128121,2,323.2800280256242
277,C058,2026-01-28,Mouse,Electronics,,0,
278,C086,2025-07-19,Vacuum,Electronics,4066.210247386389,3,12198.630742159166
279,C050,2025-05-06,Mouse,Electronics,4101.045695707853,1,4101.045695707853
280,C012,2025-06-20,KeyBoard,Electronics,,4,
281,C046,2025-09-21,Mouse,Electronics,1382.1601889637245,5,6910.800944818622
282,C080,2025-10-10,KeyBoard,Electronics,554.5823816866937,4,2218.3295267467747
283,C071,2025-06-05,Necklace,Accessories,597.6386070855135,4,-2390.554428342054
284,C071,2025-05-11,Computer,Electronics,793.9140736951392,5,3969.5703684756963
285,C094,2025-06-06,Sofa,Furniture,7194.169623983195,4,28776.67849593278
286,C050,2025-04-28,Bed,Furniture,3652.218531768369,2,7304.437063536738
287,C001,2025-10-12,Ring,Accessories,9573.83572033724,3,28721.50716101172
288,C073,2025-07-15,Ring,Accessories,543.7831196372543,1,543.7831196372543
289,C051,2025-04-01,Vacuum,Electronics,1610.2087498374826,2,3220.4174996749653
290,C097,2025-12-20,Necklace,Accessories,6115.379478256381,1,6115.379478256381
291,C095,2025-03-18,Bed,Furniture,5590.97787012888,0,0.0
292,C006,2025-09-12,Computer,Electronics,3125.3930719022046,4,12501.572287608818
293,C057,2025-08-25,Sofa,Furniture,3042.59883076805,2,6085.1976615361
294,C055,2025-11-26,Notebook,Office,4406.774356516143,5,22033.871782580714
295,C075,2025-12-23,Bed,Furniture,9299.508959860343,2,18599.017919720685
296,C042,2025-09-02,Vacuum,Electronics,796.5338408117449,4,3186.1353632469795
297,C086,2026-01-20,Computer,Electronics,7970.341496185781,5,39851.707480928904
298,C096,2025-04-22,Computer,Electronics,7871.231950311481,3,23613.695850934444
299,C090,2025-06-25,Mouse,Electronics,,5,
300,C058,2026-01-14,Sofa,Furniture,5714.916925494341,4,22859.667701977363
301,C049,2025-09-30,Mouse,Electronics,55.782533217493146,4,223.13013286997258
302,C064,2025-05-08,Necklace,Accessories,7982.4400853329735,5,39912.200426664866
303,C093,2026-01-04,Ring,Accessories,4932.003735346595,2,9864.00747069319
304,C073,2026-02-04,KeyBoard,Electronics,4851.865915267573,4,19407.46366107029
305,C076,2025-10-24,Sofa,Furniture,2039.1455699343182,4,8156.582279737273
306,C089,2025-06-14,Vacuum,Electronics,6064.429256934155,3,18193.287770802464
307,C019,2025-05-11,Vacuum,Electronics,2555.841409997667,3,7667.524229993001
308,C074,2025-03-17,Mouse,Electronics,9920.573423931268,1,9920.573423931268
309,C049,2025-11-04,Computer,Electronics,1397.8258885749606,4,5591.303554299842
310,C006,2025-09-12,Sofa,Furniture,8907.51773059023,4,35630.07092236092
311,C064,2025-05-30,Computer,Electronics,5908.344444878467,1,5908.344444878467
312,C054,2025-06-02,Ring,Accessories,7480.8999559606145,0,0.0
313,C048,2025-03-21,Notebook,Office,6778.702460393215,0,0.0
314,C001,2025-04-20,Bed,Furniture,7278.230817829591,3,21834.692453488773
315,C029,2025-04-11,KeyBoard,Electronics,2072.4573626893116,1,2072.4573626893116
316,C032,2025-04-22,Bed,Furniture,8783.278469739704,5,43916.392348698515
317,C019,2026-02-11,Ring,Accessories,1562.4987649619454,2,3124.997529923891
318,C069,2026-02-11,Vacuum,Electronics,897.7488010190372,2,1795.4976020380743
319,C081,2025-05-31,Sofa,Furniture,3606.981249364485,3,10820.943748093454
320,C066,2025-09-30,Bed,Furniture,9896.091998451426,0,0.0
321,C081,2025-06-24,KeyBoard,Electronics,4036.5727371500943,1,4036.5727371500943
322,C087,2025-03-31,Vacuum,Electronics,4277.314555168259,1,4277.314555168259
323,C076,2025-07-09,Sofa,Furniture,322.2380543514866,5,1611.190271757433
324,C027,2026-02-10,Notebook,Office,7230.291870323537,5,36151.45935161768
325,C037,2025-07-17,Notebook,Office,4864.054984840464,3,14592.164954521393
326,C038,2025-06-29,Ring,Accessories,1931.767015262989,5,9658.835076314945
327,C072,2025-03-16,Mouse,Electronics,3583.7963883870348,3,10751.389165161105
328,C004,2025-06-25,Bed,Furniture,9082.660163499584,3,27247.980490498754
329,C081,2025-10-07,Mouse,Electronics,7803.523618282597,4,31214.09447313039
330,C093,2025-09-10,Bed,Furniture,9887.833341623156,2,19775.666683246312
331,C063,2025-12-18,Ring,Accessories,,0,
332,C077,2025-04-14,Computer,Electronics,8607.84524763736,1,8607.84524763736
333,C015,2025-10-31,Bed,Furniture,4903.849987467024,1,4903.849987467024
334,C032,2025-08-07,Computer,Electronics,2285.258665459051,5,11426.293327295254
335,C073,2026-01-02,KeyBoard,Electronics,2630.197874289429,0,0.0
336,C040,2025-04-28,Computer,Electronics,1274.8190381598097,4,5099.276152639239
337,C080,2025-07-22,Computer,Electronics,851.0053552850559,5,4255.026776425279
338,C044,2025-04-14,Bed,Furniture,5597.9618905811385,1,5597.9618905811385
339,C047,2025-08-09,KeyBoard,Electronics,9784.439604294023,1,9784.439604294023
340,C064,2025-06-25,Notebook,Office,2516.4630153850358,3,7549.389046155107
341,C087,2025-12-26,Necklace,Accessories,5564.373759536627,5,27821.868797683135
342,C041,2026-02-18,Mouse,Electronics,490.39349816746,1,490.39349816746
343,C081,2025-05-06,Necklace,Accessories,8611.130349062654,3,25833.391047187964
344,C061,2025-11-13,Computer,Electronics,353.8353199744073,0,0.0
345,C062,2025-08-14,Vacuum,Electronics,5628.592821102635,4,-22514.37128441054
346,C050,2025-10-30,Sofa,Furniture,3349.136170986353,2,6698.272341972706
347,C006,2025-06-12,Sofa,Furniture,9290.817854360044,5,46454.08927180022
348,C062,2025-07-07,Mouse,Electronics,168.56320628335993,0,0.0
349,C093,2025-04-14,Mouse,Electronics,7181.259470230605,1,7181.259470230605
350,C075,2025-04-15,Bed,Furniture,5978.882943002466,0,0.0
351,C073,2025-06-03,Ring,Accessories,6193.818746852071,1,6193.818746852071
352,C018,2025-12-11,Bed,Furniture,1630.995134416211,3,4892.985403248633
353,C024,2025-04-13,Sofa,Furniture,9533.346992617346,2,19066.69398523469
354,C085,2025-06-05,Sofa,Furniture,7214.811158406934,4,28859.244633627735
355,C086,2026-02-20,Necklace,Accessories,5753.3349988142645,4,23013.339995257058
356,C100,2025-09-30,Computer,Electronics,,2,
357,C073,2025-08-23,Bed,Furniture,6668.598983444724,5,33342.994917223616
358,C027,2025-10-13,Computer,Electronics,4268.1844088573225,3,12804.553226571967
